task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
23,ru,fr,3,phrases-list,essential-french-phrases-for-couples,"Essential French Phrases for Couples",src/content/articles/ru/fr/essential-french-phrases-for-couples.mdx
24,ru,fr,4,practical-guide,meeting-your-partners-french-family,"Meeting Your Partner's French Family",src/content/articles/ru/fr/meeting-your-partners-french-family.mdx
25,ru,fr,5,phrases-list,french-greetings-and-farewells,"French Greetings and Farewells",src/content/articles/ru/fr/french-greetings-and-farewells.mdx
26,ru,fr,6,phrases-list,french-date-night-vocabulary,"French Date Night Vocabulary",src/content/articles/ru/fr/french-date-night-vocabulary.mdx
27,ru,fr,7,phrases-list,romantic-french-phrases-for-every-occasion,"Romantic French Phrases for Every Occasion",src/content/articles/ru/fr/romantic-french-phrases-for-every-occasion.mdx
28,ru,fr,8,grammar-guide,french-pronunciation-guide-for-beginners,"French Pronunciation Guide for Beginners",src/content/articles/ru/fr/french-pronunciation-guide-for-beginners.mdx
29,ru,fr,9,grammar-guide,french-grammar-basics-for-beginners,"French Grammar Basics for Beginners",src/content/articles/ru/fr/french-grammar-basics-for-beginners.mdx
30,ru,fr,10,comparison,is-french-hard-to-learn,"Is French Hard to Learn?",src/content/articles/ru/fr/is-french-hard-to-learn.mdx
31,ru,de,1,how-to-say,how-to-say-i-love-you-in-german,"How to Say I Love You in German",src/content/articles/ru/de/how-to-say-i-love-you-in-german.mdx
32,ru,de,2,phrases-list,german-pet-names-for-your-partner,"German Pet Names for Your Partner",src/content/articles/ru/de/german-pet-names-for-your-partner.mdx
33,ru,de,3,phrases-list,essential-german-phrases-for-couples,"Essential German Phrases for Couples",src/content/articles/ru/de/essential-german-phrases-for-couples.mdx
34,ru,de,4,practical-guide,meeting-your-partners-german-family,"Meeting Your Partner's German Family",src/content/articles/ru/de/meeting-your-partners-german-family.mdx
35,ru,de,5,phrases-list,german-greetings-and-farewells,"German Greetings and Farewells",src/content/articles/ru/de/german-greetings-and-farewells.mdx
36,ru,de,6,phrases-list,german-date-night-vocabulary,"German Date Night Vocabulary",src/content/articles/ru/de/german-date-night-vocabulary.mdx
37,ru,de,7,phrases-list,romantic-german-phrases-for-every-occasion,"Romantic German Phrases for Every Occasion",src/content/articles/ru/de/romantic-german-phrases-for-every-occasion.mdx
38,ru,de,8,grammar-guide,german-pronunciation-guide-for-beginners,"German Pronunciation Guide for Beginners",src/content/articles/ru/de/german-pronunciation-guide-for-beginners.mdx
39,ru,de,9,grammar-guide,german-grammar-basics-for-beginners,"German Grammar Basics for Beginners",src/content/articles/ru/de/german-grammar-basics-for-beginners.mdx
40,ru,de,10,comparison,is-german-hard-to-learn,"Is German Hard to Learn?",src/content/articles/ru/de/is-german-hard-to-learn.mdx
41,ru,it,1,how-to-say,how-to-say-i-love-you-in-italian,"How to Say I Love You in Italian",src/content/articles/ru/it/how-to-say-i-love-you-in-italian.mdx
42,ru,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/ru/it/italian-pet-names-for-your-partner.mdx
43,ru,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/ru/it/essential-italian-phrases-for-couples.mdx
44,ru,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/ru/it/meeting-your-partners-italian-family.mdx
45,ru,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/ru/it/italian-greetings-and-farewells.mdx
46,ru,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/ru/it/italian-date-night-vocabulary.mdx
47,ru,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/ru/it/romantic-italian-phrases-for-every-occasion.mdx
48,ru,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/ru/it/italian-pronunciation-guide-for-beginners.mdx
49,ru,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/ru/it/italian-grammar-basics-for-beginners.mdx
50,ru,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/ru/it/is-italian-hard-to-learn.mdx
51,ru,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/ru/pt/how-to-say-i-love-you-in-portuguese.mdx
52,ru,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/ru/pt/portuguese-pet-names-for-your-partner.mdx
53,ru,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/ru/pt/essential-portuguese-phrases-for-couples.mdx
54,ru,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/ru/pt/meeting-your-partners-portuguese-family.mdx
55,ru,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/ru/pt/portuguese-greetings-and-farewells.mdx
56,ru,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/ru/pt/portuguese-date-night-vocabulary.mdx
57,ru,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/ru/pt/romantic-portuguese-phrases-for-every-occasion.mdx
58,ru,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/ru/pt/portuguese-pronunciation-guide-for-beginners.mdx
59,ru,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/ru/pt/portuguese-grammar-basics-for-beginners.mdx
60,ru,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/ru/pt/is-portuguese-hard-to-learn.mdx
61,ru,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/ru/nl/how-to-say-i-love-you-in-dutch.mdx
62,ru,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/ru/nl/dutch-pet-names-for-your-partner.mdx
63,ru,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/ru/nl/essential-dutch-phrases-for-couples.mdx
64,ru,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/ru/nl/meeting-your-partners-dutch-family.mdx
65,ru,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/ru/nl/dutch-greetings-and-farewells.mdx
66,ru,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/ru/nl/dutch-date-night-vocabulary.mdx
67,ru,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/ru/nl/romantic-dutch-phrases-for-every-occasion.mdx
68,ru,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/ru/nl/dutch-pronunciation-guide-for-beginners.mdx
69,ru,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/ru/nl/dutch-grammar-basics-for-beginners.mdx
70,ru,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/ru/nl/is-dutch-hard-to-learn.mdx
71,ru,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/ru/pl/how-to-say-i-love-you-in-polish.mdx
72,ru,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/ru/pl/polish-pet-names-for-your-partner.mdx
73,ru,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/ru/pl/essential-polish-phrases-for-couples.mdx
74,ru,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/ru/pl/meeting-your-partners-polish-family.mdx
75,ru,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/ru/pl/polish-greetings-and-farewells.mdx
76,ru,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/ru/pl/polish-date-night-vocabulary.mdx
77,ru,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/ru/pl/romantic-polish-phrases-for-every-occasion.mdx
78,ru,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/ru/pl/polish-pronunciation-guide-for-beginners.mdx
79,ru,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/ru/pl/polish-grammar-basics-for-beginners.mdx
80,ru,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/ru/pl/is-polish-hard-to-learn.mdx
81,ru,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/ru/uk/how-to-say-i-love-you-in-ukrainian.mdx
82,ru,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/ru/uk/ukrainian-pet-names-for-your-partner.mdx
83,ru,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/ru/uk/essential-ukrainian-phrases-for-couples.mdx
84,ru,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/ru/uk/meeting-your-partners-ukrainian-family.mdx
85,ru,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/ru/uk/ukrainian-greetings-and-farewells.mdx
86,ru,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/ru/uk/ukrainian-date-night-vocabulary.mdx
87,ru,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/ru/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
88,ru,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/ru/uk/ukrainian-pronunciation-guide-for-beginners.mdx
89,ru,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/ru/uk/ukrainian-grammar-basics-for-beginners.mdx
90,ru,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/ru/uk/is-ukrainian-hard-to-learn.mdx
91,ru,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/ru/tr/how-to-say-i-love-you-in-turkish.mdx
92,ru,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/ru/tr/turkish-pet-names-for-your-partner.mdx
93,ru,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/ru/tr/essential-turkish-phrases-for-couples.mdx
94,ru,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/ru/tr/meeting-your-partners-turkish-family.mdx
95,ru,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/ru/tr/turkish-greetings-and-farewells.mdx
96,ru,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/ru/tr/turkish-date-night-vocabulary.mdx
97,ru,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/ru/tr/romantic-turkish-phrases-for-every-occasion.mdx
98,ru,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/ru/tr/turkish-pronunciation-guide-for-beginners.mdx
99,ru,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/ru/tr/turkish-grammar-basics-for-beginners.mdx
100,ru,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/ru/tr/is-turkish-hard-to-learn.mdx
101,ru,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/ru/ro/how-to-say-i-love-you-in-romanian.mdx
102,ru,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/ru/ro/romanian-pet-names-for-your-partner.mdx
103,ru,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/ru/ro/essential-romanian-phrases-for-couples.mdx
104,ru,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/ru/ro/meeting-your-partners-romanian-family.mdx
105,ru,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/ru/ro/romanian-greetings-and-farewells.mdx
106,ru,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/ru/ro/romanian-date-night-vocabulary.mdx
107,ru,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/ru/ro/romantic-romanian-phrases-for-every-occasion.mdx
108,ru,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/ru/ro/romanian-pronunciation-guide-for-beginners.mdx
109,ru,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/ru/ro/romanian-grammar-basics-for-beginners.mdx
110,ru,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/ru/ro/is-romanian-hard-to-learn.mdx
111,ru,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/ru/sv/how-to-say-i-love-you-in-swedish.mdx
112,ru,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/ru/sv/swedish-pet-names-for-your-partner.mdx
113,ru,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/ru/sv/essential-swedish-phrases-for-couples.mdx
114,ru,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/ru/sv/meeting-your-partners-swedish-family.mdx
115,ru,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/ru/sv/swedish-greetings-and-farewells.mdx
116,ru,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/ru/sv/swedish-date-night-vocabulary.mdx
117,ru,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/ru/sv/romantic-swedish-phrases-for-every-occasion.mdx
118,ru,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/ru/sv/swedish-pronunciation-guide-for-beginners.mdx
119,ru,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/ru/sv/swedish-grammar-basics-for-beginners.mdx
120,ru,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/ru/sv/is-swedish-hard-to-learn.mdx
121,ru,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/ru/no/how-to-say-i-love-you-in-norwegian.mdx
122,ru,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/ru/no/norwegian-pet-names-for-your-partner.mdx
123,ru,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/ru/no/essential-norwegian-phrases-for-couples.mdx
124,ru,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/ru/no/meeting-your-partners-norwegian-family.mdx
125,ru,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/ru/no/norwegian-greetings-and-farewells.mdx
126,ru,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/ru/no/norwegian-date-night-vocabulary.mdx
127,ru,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/ru/no/romantic-norwegian-phrases-for-every-occasion.mdx
128,ru,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/ru/no/norwegian-pronunciation-guide-for-beginners.mdx
129,ru,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/ru/no/norwegian-grammar-basics-for-beginners.mdx
130,ru,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/ru/no/is-norwegian-hard-to-learn.mdx
131,ru,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/ru/da/how-to-say-i-love-you-in-danish.mdx
132,ru,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/ru/da/danish-pet-names-for-your-partner.mdx
133,ru,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/ru/da/essential-danish-phrases-for-couples.mdx
134,ru,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/ru/da/meeting-your-partners-danish-family.mdx
135,ru,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/ru/da/danish-greetings-and-farewells.mdx
136,ru,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/ru/da/danish-date-night-vocabulary.mdx
137,ru,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/ru/da/romantic-danish-phrases-for-every-occasion.mdx
138,ru,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/ru/da/danish-pronunciation-guide-for-beginners.mdx
139,ru,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/ru/da/danish-grammar-basics-for-beginners.mdx
140,ru,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/ru/da/is-danish-hard-to-learn.mdx
141,ru,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/ru/cs/how-to-say-i-love-you-in-czech.mdx
142,ru,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/ru/cs/czech-pet-names-for-your-partner.mdx
143,ru,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/ru/cs/essential-czech-phrases-for-couples.mdx
144,ru,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/ru/cs/meeting-your-partners-czech-family.mdx
145,ru,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/ru/cs/czech-greetings-and-farewells.mdx
146,ru,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/ru/cs/czech-date-night-vocabulary.mdx
147,ru,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/ru/cs/romantic-czech-phrases-for-every-occasion.mdx
148,ru,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/ru/cs/czech-pronunciation-guide-for-beginners.mdx
149,ru,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/ru/cs/czech-grammar-basics-for-beginners.mdx
150,ru,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/ru/cs/is-czech-hard-to-learn.mdx
151,ru,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/ru/el/how-to-say-i-love-you-in-greek.mdx
152,ru,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/ru/el/greek-pet-names-for-your-partner.mdx
153,ru,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/ru/el/essential-greek-phrases-for-couples.mdx
154,ru,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/ru/el/meeting-your-partners-greek-family.mdx
155,ru,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/ru/el/greek-greetings-and-farewells.mdx
156,ru,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/ru/el/greek-date-night-vocabulary.mdx
157,ru,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/ru/el/romantic-greek-phrases-for-every-occasion.mdx
158,ru,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/ru/el/greek-pronunciation-guide-for-beginners.mdx
159,ru,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/ru/el/greek-grammar-basics-for-beginners.mdx
160,ru,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/ru/el/is-greek-hard-to-learn.mdx
161,ru,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/ru/hu/how-to-say-i-love-you-in-hungarian.mdx
162,ru,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/ru/hu/hungarian-pet-names-for-your-partner.mdx
163,ru,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/ru/hu/essential-hungarian-phrases-for-couples.mdx
164,ru,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/ru/hu/meeting-your-partners-hungarian-family.mdx
165,ru,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/ru/hu/hungarian-greetings-and-farewells.mdx
166,ru,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/ru/hu/hungarian-date-night-vocabulary.mdx
167,ru,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/ru/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,ru,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/ru/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,ru,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/ru/hu/hungarian-grammar-basics-for-beginners.mdx
170,ru,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/ru/hu/is-hungarian-hard-to-learn.mdx
