task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
97,cs,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/cs/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
98,cs,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/cs/uk/ukrainian-pronunciation-guide-for-beginners.mdx
99,cs,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/cs/uk/ukrainian-grammar-basics-for-beginners.mdx
100,cs,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/cs/uk/is-ukrainian-hard-to-learn.mdx
101,cs,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/cs/tr/how-to-say-i-love-you-in-turkish.mdx
102,cs,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/cs/tr/turkish-pet-names-for-your-partner.mdx
103,cs,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/cs/tr/essential-turkish-phrases-for-couples.mdx
104,cs,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/cs/tr/meeting-your-partners-turkish-family.mdx
105,cs,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/cs/tr/turkish-greetings-and-farewells.mdx
106,cs,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/cs/tr/turkish-date-night-vocabulary.mdx
107,cs,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/cs/tr/romantic-turkish-phrases-for-every-occasion.mdx
108,cs,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/cs/tr/turkish-pronunciation-guide-for-beginners.mdx
109,cs,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/cs/tr/turkish-grammar-basics-for-beginners.mdx
110,cs,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/cs/tr/is-turkish-hard-to-learn.mdx
111,cs,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/cs/ro/how-to-say-i-love-you-in-romanian.mdx
112,cs,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/cs/ro/romanian-pet-names-for-your-partner.mdx
113,cs,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/cs/ro/essential-romanian-phrases-for-couples.mdx
114,cs,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/cs/ro/meeting-your-partners-romanian-family.mdx
115,cs,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/cs/ro/romanian-greetings-and-farewells.mdx
116,cs,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/cs/ro/romanian-date-night-vocabulary.mdx
117,cs,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/cs/ro/romantic-romanian-phrases-for-every-occasion.mdx
118,cs,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/cs/ro/romanian-pronunciation-guide-for-beginners.mdx
119,cs,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/cs/ro/romanian-grammar-basics-for-beginners.mdx
120,cs,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/cs/ro/is-romanian-hard-to-learn.mdx
121,cs,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/cs/sv/how-to-say-i-love-you-in-swedish.mdx
122,cs,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/cs/sv/swedish-pet-names-for-your-partner.mdx
123,cs,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/cs/sv/essential-swedish-phrases-for-couples.mdx
124,cs,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/cs/sv/meeting-your-partners-swedish-family.mdx
125,cs,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/cs/sv/swedish-greetings-and-farewells.mdx
126,cs,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/cs/sv/swedish-date-night-vocabulary.mdx
127,cs,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/cs/sv/romantic-swedish-phrases-for-every-occasion.mdx
128,cs,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/cs/sv/swedish-pronunciation-guide-for-beginners.mdx
129,cs,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/cs/sv/swedish-grammar-basics-for-beginners.mdx
130,cs,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/cs/sv/is-swedish-hard-to-learn.mdx
131,cs,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/cs/no/how-to-say-i-love-you-in-norwegian.mdx
132,cs,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/cs/no/norwegian-pet-names-for-your-partner.mdx
133,cs,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/cs/no/essential-norwegian-phrases-for-couples.mdx
134,cs,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/cs/no/meeting-your-partners-norwegian-family.mdx
135,cs,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/cs/no/norwegian-greetings-and-farewells.mdx
136,cs,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/cs/no/norwegian-date-night-vocabulary.mdx
137,cs,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/cs/no/romantic-norwegian-phrases-for-every-occasion.mdx
138,cs,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/cs/no/norwegian-pronunciation-guide-for-beginners.mdx
139,cs,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/cs/no/norwegian-grammar-basics-for-beginners.mdx
140,cs,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/cs/no/is-norwegian-hard-to-learn.mdx
141,cs,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/cs/da/how-to-say-i-love-you-in-danish.mdx
142,cs,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/cs/da/danish-pet-names-for-your-partner.mdx
143,cs,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/cs/da/essential-danish-phrases-for-couples.mdx
144,cs,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/cs/da/meeting-your-partners-danish-family.mdx
145,cs,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/cs/da/danish-greetings-and-farewells.mdx
146,cs,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/cs/da/danish-date-night-vocabulary.mdx
147,cs,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/cs/da/romantic-danish-phrases-for-every-occasion.mdx
148,cs,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/cs/da/danish-pronunciation-guide-for-beginners.mdx
149,cs,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/cs/da/danish-grammar-basics-for-beginners.mdx
150,cs,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/cs/da/is-danish-hard-to-learn.mdx
151,cs,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/cs/el/how-to-say-i-love-you-in-greek.mdx
152,cs,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/cs/el/greek-pet-names-for-your-partner.mdx
153,cs,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/cs/el/essential-greek-phrases-for-couples.mdx
154,cs,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/cs/el/meeting-your-partners-greek-family.mdx
155,cs,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/cs/el/greek-greetings-and-farewells.mdx
156,cs,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/cs/el/greek-date-night-vocabulary.mdx
157,cs,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/cs/el/romantic-greek-phrases-for-every-occasion.mdx
158,cs,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/cs/el/greek-pronunciation-guide-for-beginners.mdx
159,cs,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/cs/el/greek-grammar-basics-for-beginners.mdx
160,cs,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/cs/el/is-greek-hard-to-learn.mdx
161,cs,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/cs/hu/how-to-say-i-love-you-in-hungarian.mdx
162,cs,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/cs/hu/hungarian-pet-names-for-your-partner.mdx
163,cs,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/cs/hu/essential-hungarian-phrases-for-couples.mdx
164,cs,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/cs/hu/meeting-your-partners-hungarian-family.mdx
165,cs,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/cs/hu/hungarian-greetings-and-farewells.mdx
166,cs,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/cs/hu/hungarian-date-night-vocabulary.mdx
167,cs,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/cs/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,cs,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/cs/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,cs,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/cs/hu/hungarian-grammar-basics-for-beginners.mdx
170,cs,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/cs/hu/is-hungarian-hard-to-learn.mdx
