task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
42,pl,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/pl/it/italian-pet-names-for-your-partner.mdx
43,pl,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/pl/it/essential-italian-phrases-for-couples.mdx
44,pl,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/pl/it/meeting-your-partners-italian-family.mdx
45,pl,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/pl/it/italian-greetings-and-farewells.mdx
46,pl,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/pl/it/italian-date-night-vocabulary.mdx
47,pl,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/pl/it/romantic-italian-phrases-for-every-occasion.mdx
48,pl,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/pl/it/italian-pronunciation-guide-for-beginners.mdx
49,pl,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/pl/it/italian-grammar-basics-for-beginners.mdx
50,pl,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/pl/it/is-italian-hard-to-learn.mdx
51,pl,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/pl/pt/how-to-say-i-love-you-in-portuguese.mdx
52,pl,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/pl/pt/portuguese-pet-names-for-your-partner.mdx
53,pl,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/pl/pt/essential-portuguese-phrases-for-couples.mdx
54,pl,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/pl/pt/meeting-your-partners-portuguese-family.mdx
55,pl,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/pl/pt/portuguese-greetings-and-farewells.mdx
56,pl,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/pl/pt/portuguese-date-night-vocabulary.mdx
57,pl,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/pl/pt/romantic-portuguese-phrases-for-every-occasion.mdx
58,pl,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/pl/pt/portuguese-pronunciation-guide-for-beginners.mdx
59,pl,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/pl/pt/portuguese-grammar-basics-for-beginners.mdx
60,pl,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/pl/pt/is-portuguese-hard-to-learn.mdx
61,pl,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/pl/nl/how-to-say-i-love-you-in-dutch.mdx
62,pl,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/pl/nl/dutch-pet-names-for-your-partner.mdx
63,pl,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/pl/nl/essential-dutch-phrases-for-couples.mdx
64,pl,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/pl/nl/meeting-your-partners-dutch-family.mdx
65,pl,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/pl/nl/dutch-greetings-and-farewells.mdx
66,pl,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/pl/nl/dutch-date-night-vocabulary.mdx
67,pl,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/pl/nl/romantic-dutch-phrases-for-every-occasion.mdx
68,pl,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/pl/nl/dutch-pronunciation-guide-for-beginners.mdx
69,pl,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/pl/nl/dutch-grammar-basics-for-beginners.mdx
70,pl,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/pl/nl/is-dutch-hard-to-learn.mdx
71,pl,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/pl/ru/how-to-say-i-love-you-in-russian.mdx
72,pl,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/pl/ru/russian-pet-names-for-your-partner.mdx
73,pl,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/pl/ru/essential-russian-phrases-for-couples.mdx
74,pl,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/pl/ru/meeting-your-partners-russian-family.mdx
75,pl,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/pl/ru/russian-greetings-and-farewells.mdx
76,pl,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/pl/ru/russian-date-night-vocabulary.mdx
77,pl,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/pl/ru/romantic-russian-phrases-for-every-occasion.mdx
78,pl,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/pl/ru/russian-pronunciation-guide-for-beginners.mdx
79,pl,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/pl/ru/russian-grammar-basics-for-beginners.mdx
80,pl,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/pl/ru/is-russian-hard-to-learn.mdx
81,pl,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/pl/uk/how-to-say-i-love-you-in-ukrainian.mdx
82,pl,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/pl/uk/ukrainian-pet-names-for-your-partner.mdx
83,pl,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/pl/uk/essential-ukrainian-phrases-for-couples.mdx
84,pl,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/pl/uk/meeting-your-partners-ukrainian-family.mdx
85,pl,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/pl/uk/ukrainian-greetings-and-farewells.mdx
86,pl,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/pl/uk/ukrainian-date-night-vocabulary.mdx
87,pl,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/pl/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
88,pl,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/pl/uk/ukrainian-pronunciation-guide-for-beginners.mdx
89,pl,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/pl/uk/ukrainian-grammar-basics-for-beginners.mdx
90,pl,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/pl/uk/is-ukrainian-hard-to-learn.mdx
91,pl,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/pl/tr/how-to-say-i-love-you-in-turkish.mdx
92,pl,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/pl/tr/turkish-pet-names-for-your-partner.mdx
93,pl,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/pl/tr/essential-turkish-phrases-for-couples.mdx
94,pl,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/pl/tr/meeting-your-partners-turkish-family.mdx
95,pl,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/pl/tr/turkish-greetings-and-farewells.mdx
96,pl,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/pl/tr/turkish-date-night-vocabulary.mdx
97,pl,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/pl/tr/romantic-turkish-phrases-for-every-occasion.mdx
98,pl,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/pl/tr/turkish-pronunciation-guide-for-beginners.mdx
99,pl,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/pl/tr/turkish-grammar-basics-for-beginners.mdx
100,pl,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/pl/tr/is-turkish-hard-to-learn.mdx
101,pl,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/pl/ro/how-to-say-i-love-you-in-romanian.mdx
102,pl,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/pl/ro/romanian-pet-names-for-your-partner.mdx
103,pl,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/pl/ro/essential-romanian-phrases-for-couples.mdx
104,pl,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/pl/ro/meeting-your-partners-romanian-family.mdx
105,pl,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/pl/ro/romanian-greetings-and-farewells.mdx
106,pl,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/pl/ro/romanian-date-night-vocabulary.mdx
107,pl,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/pl/ro/romantic-romanian-phrases-for-every-occasion.mdx
108,pl,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/pl/ro/romanian-pronunciation-guide-for-beginners.mdx
109,pl,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/pl/ro/romanian-grammar-basics-for-beginners.mdx
110,pl,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/pl/ro/is-romanian-hard-to-learn.mdx
111,pl,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/pl/sv/how-to-say-i-love-you-in-swedish.mdx
112,pl,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/pl/sv/swedish-pet-names-for-your-partner.mdx
113,pl,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/pl/sv/essential-swedish-phrases-for-couples.mdx
114,pl,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/pl/sv/meeting-your-partners-swedish-family.mdx
115,pl,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/pl/sv/swedish-greetings-and-farewells.mdx
116,pl,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/pl/sv/swedish-date-night-vocabulary.mdx
117,pl,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/pl/sv/romantic-swedish-phrases-for-every-occasion.mdx
118,pl,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/pl/sv/swedish-pronunciation-guide-for-beginners.mdx
119,pl,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/pl/sv/swedish-grammar-basics-for-beginners.mdx
120,pl,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/pl/sv/is-swedish-hard-to-learn.mdx
121,pl,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/pl/no/how-to-say-i-love-you-in-norwegian.mdx
122,pl,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/pl/no/norwegian-pet-names-for-your-partner.mdx
123,pl,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/pl/no/essential-norwegian-phrases-for-couples.mdx
124,pl,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/pl/no/meeting-your-partners-norwegian-family.mdx
125,pl,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/pl/no/norwegian-greetings-and-farewells.mdx
126,pl,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/pl/no/norwegian-date-night-vocabulary.mdx
127,pl,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/pl/no/romantic-norwegian-phrases-for-every-occasion.mdx
128,pl,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/pl/no/norwegian-pronunciation-guide-for-beginners.mdx
129,pl,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/pl/no/norwegian-grammar-basics-for-beginners.mdx
130,pl,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/pl/no/is-norwegian-hard-to-learn.mdx
131,pl,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/pl/da/how-to-say-i-love-you-in-danish.mdx
132,pl,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/pl/da/danish-pet-names-for-your-partner.mdx
133,pl,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/pl/da/essential-danish-phrases-for-couples.mdx
134,pl,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/pl/da/meeting-your-partners-danish-family.mdx
135,pl,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/pl/da/danish-greetings-and-farewells.mdx
136,pl,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/pl/da/danish-date-night-vocabulary.mdx
137,pl,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/pl/da/romantic-danish-phrases-for-every-occasion.mdx
138,pl,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/pl/da/danish-pronunciation-guide-for-beginners.mdx
139,pl,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/pl/da/danish-grammar-basics-for-beginners.mdx
140,pl,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/pl/da/is-danish-hard-to-learn.mdx
141,pl,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/pl/cs/how-to-say-i-love-you-in-czech.mdx
142,pl,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/pl/cs/czech-pet-names-for-your-partner.mdx
143,pl,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/pl/cs/essential-czech-phrases-for-couples.mdx
144,pl,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/pl/cs/meeting-your-partners-czech-family.mdx
145,pl,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/pl/cs/czech-greetings-and-farewells.mdx
146,pl,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/pl/cs/czech-date-night-vocabulary.mdx
147,pl,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/pl/cs/romantic-czech-phrases-for-every-occasion.mdx
148,pl,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/pl/cs/czech-pronunciation-guide-for-beginners.mdx
149,pl,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/pl/cs/czech-grammar-basics-for-beginners.mdx
150,pl,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/pl/cs/is-czech-hard-to-learn.mdx
151,pl,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/pl/el/how-to-say-i-love-you-in-greek.mdx
152,pl,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/pl/el/greek-pet-names-for-your-partner.mdx
153,pl,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/pl/el/essential-greek-phrases-for-couples.mdx
154,pl,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/pl/el/meeting-your-partners-greek-family.mdx
155,pl,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/pl/el/greek-greetings-and-farewells.mdx
156,pl,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/pl/el/greek-date-night-vocabulary.mdx
157,pl,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/pl/el/romantic-greek-phrases-for-every-occasion.mdx
158,pl,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/pl/el/greek-pronunciation-guide-for-beginners.mdx
159,pl,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/pl/el/greek-grammar-basics-for-beginners.mdx
160,pl,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/pl/el/is-greek-hard-to-learn.mdx
161,pl,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/pl/hu/how-to-say-i-love-you-in-hungarian.mdx
162,pl,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/pl/hu/hungarian-pet-names-for-your-partner.mdx
163,pl,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/pl/hu/essential-hungarian-phrases-for-couples.mdx
164,pl,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/pl/hu/meeting-your-partners-hungarian-family.mdx
165,pl,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/pl/hu/hungarian-greetings-and-farewells.mdx
166,pl,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/pl/hu/hungarian-date-night-vocabulary.mdx
167,pl,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/pl/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,pl,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/pl/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,pl,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/pl/hu/hungarian-grammar-basics-for-beginners.mdx
170,pl,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/pl/hu/is-hungarian-hard-to-learn.mdx
