task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
21,es,de,1,how-to-say,how-to-say-i-love-you-in-german,"How to Say I Love You in German",src/content/articles/es/de/how-to-say-i-love-you-in-german.mdx
22,es,de,2,phrases-list,german-pet-names-for-your-partner,"German Pet Names for Your Partner",src/content/articles/es/de/german-pet-names-for-your-partner.mdx
23,es,de,3,phrases-list,essential-german-phrases-for-couples,"Essential German Phrases for Couples",src/content/articles/es/de/essential-german-phrases-for-couples.mdx
24,es,de,4,practical-guide,meeting-your-partners-german-family,"Meeting Your Partner's German Family",src/content/articles/es/de/meeting-your-partners-german-family.mdx
25,es,de,5,phrases-list,german-greetings-and-farewells,"German Greetings and Farewells",src/content/articles/es/de/german-greetings-and-farewells.mdx
26,es,de,6,phrases-list,german-date-night-vocabulary,"German Date Night Vocabulary",src/content/articles/es/de/german-date-night-vocabulary.mdx
27,es,de,7,phrases-list,romantic-german-phrases-for-every-occasion,"Romantic German Phrases for Every Occasion",src/content/articles/es/de/romantic-german-phrases-for-every-occasion.mdx
28,es,de,8,grammar-guide,german-pronunciation-guide-for-beginners,"German Pronunciation Guide for Beginners",src/content/articles/es/de/german-pronunciation-guide-for-beginners.mdx
29,es,de,9,grammar-guide,german-grammar-basics-for-beginners,"German Grammar Basics for Beginners",src/content/articles/es/de/german-grammar-basics-for-beginners.mdx
30,es,de,10,comparison,is-german-hard-to-learn,"Is German Hard to Learn?",src/content/articles/es/de/is-german-hard-to-learn.mdx
31,es,it,1,how-to-say,how-to-say-i-love-you-in-italian,"How to Say I Love You in Italian",src/content/articles/es/it/how-to-say-i-love-you-in-italian.mdx
32,es,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/es/it/italian-pet-names-for-your-partner.mdx
33,es,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/es/it/essential-italian-phrases-for-couples.mdx
34,es,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/es/it/meeting-your-partners-italian-family.mdx
35,es,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/es/it/italian-greetings-and-farewells.mdx
36,es,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/es/it/italian-date-night-vocabulary.mdx
37,es,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/es/it/romantic-italian-phrases-for-every-occasion.mdx
38,es,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/es/it/italian-pronunciation-guide-for-beginners.mdx
39,es,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/es/it/italian-grammar-basics-for-beginners.mdx
40,es,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/es/it/is-italian-hard-to-learn.mdx
41,es,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/es/pt/how-to-say-i-love-you-in-portuguese.mdx
42,es,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/es/pt/portuguese-pet-names-for-your-partner.mdx
43,es,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/es/pt/essential-portuguese-phrases-for-couples.mdx
44,es,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/es/pt/meeting-your-partners-portuguese-family.mdx
45,es,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/es/pt/portuguese-greetings-and-farewells.mdx
46,es,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/es/pt/portuguese-date-night-vocabulary.mdx
47,es,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/es/pt/romantic-portuguese-phrases-for-every-occasion.mdx
48,es,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/es/pt/portuguese-pronunciation-guide-for-beginners.mdx
49,es,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/es/pt/portuguese-grammar-basics-for-beginners.mdx
50,es,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/es/pt/is-portuguese-hard-to-learn.mdx
51,es,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/es/nl/how-to-say-i-love-you-in-dutch.mdx
52,es,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/es/nl/dutch-pet-names-for-your-partner.mdx
53,es,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/es/nl/essential-dutch-phrases-for-couples.mdx
54,es,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/es/nl/meeting-your-partners-dutch-family.mdx
55,es,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/es/nl/dutch-greetings-and-farewells.mdx
56,es,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/es/nl/dutch-date-night-vocabulary.mdx
57,es,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/es/nl/romantic-dutch-phrases-for-every-occasion.mdx
58,es,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/es/nl/dutch-pronunciation-guide-for-beginners.mdx
59,es,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/es/nl/dutch-grammar-basics-for-beginners.mdx
60,es,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/es/nl/is-dutch-hard-to-learn.mdx
61,es,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/es/pl/how-to-say-i-love-you-in-polish.mdx
62,es,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/es/pl/polish-pet-names-for-your-partner.mdx
63,es,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/es/pl/essential-polish-phrases-for-couples.mdx
64,es,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/es/pl/meeting-your-partners-polish-family.mdx
65,es,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/es/pl/polish-greetings-and-farewells.mdx
66,es,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/es/pl/polish-date-night-vocabulary.mdx
67,es,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/es/pl/romantic-polish-phrases-for-every-occasion.mdx
68,es,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/es/pl/polish-pronunciation-guide-for-beginners.mdx
69,es,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/es/pl/polish-grammar-basics-for-beginners.mdx
70,es,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/es/pl/is-polish-hard-to-learn.mdx
71,es,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/es/ru/how-to-say-i-love-you-in-russian.mdx
72,es,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/es/ru/russian-pet-names-for-your-partner.mdx
73,es,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/es/ru/essential-russian-phrases-for-couples.mdx
74,es,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/es/ru/meeting-your-partners-russian-family.mdx
75,es,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/es/ru/russian-greetings-and-farewells.mdx
76,es,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/es/ru/russian-date-night-vocabulary.mdx
77,es,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/es/ru/romantic-russian-phrases-for-every-occasion.mdx
78,es,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/es/ru/russian-pronunciation-guide-for-beginners.mdx
79,es,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/es/ru/russian-grammar-basics-for-beginners.mdx
80,es,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/es/ru/is-russian-hard-to-learn.mdx
81,es,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/es/uk/how-to-say-i-love-you-in-ukrainian.mdx
82,es,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/es/uk/ukrainian-pet-names-for-your-partner.mdx
83,es,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/es/uk/essential-ukrainian-phrases-for-couples.mdx
84,es,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/es/uk/meeting-your-partners-ukrainian-family.mdx
85,es,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/es/uk/ukrainian-greetings-and-farewells.mdx
86,es,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/es/uk/ukrainian-date-night-vocabulary.mdx
87,es,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/es/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
88,es,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/es/uk/ukrainian-pronunciation-guide-for-beginners.mdx
89,es,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/es/uk/ukrainian-grammar-basics-for-beginners.mdx
90,es,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/es/uk/is-ukrainian-hard-to-learn.mdx
91,es,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/es/tr/how-to-say-i-love-you-in-turkish.mdx
92,es,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/es/tr/turkish-pet-names-for-your-partner.mdx
93,es,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/es/tr/essential-turkish-phrases-for-couples.mdx
94,es,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/es/tr/meeting-your-partners-turkish-family.mdx
95,es,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/es/tr/turkish-greetings-and-farewells.mdx
96,es,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/es/tr/turkish-date-night-vocabulary.mdx
97,es,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/es/tr/romantic-turkish-phrases-for-every-occasion.mdx
98,es,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/es/tr/turkish-pronunciation-guide-for-beginners.mdx
99,es,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/es/tr/turkish-grammar-basics-for-beginners.mdx
100,es,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/es/tr/is-turkish-hard-to-learn.mdx
101,es,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/es/ro/how-to-say-i-love-you-in-romanian.mdx
102,es,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/es/ro/romanian-pet-names-for-your-partner.mdx
103,es,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/es/ro/essential-romanian-phrases-for-couples.mdx
104,es,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/es/ro/meeting-your-partners-romanian-family.mdx
105,es,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/es/ro/romanian-greetings-and-farewells.mdx
106,es,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/es/ro/romanian-date-night-vocabulary.mdx
107,es,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/es/ro/romantic-romanian-phrases-for-every-occasion.mdx
108,es,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/es/ro/romanian-pronunciation-guide-for-beginners.mdx
109,es,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/es/ro/romanian-grammar-basics-for-beginners.mdx
110,es,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/es/ro/is-romanian-hard-to-learn.mdx
111,es,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/es/sv/how-to-say-i-love-you-in-swedish.mdx
112,es,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/es/sv/swedish-pet-names-for-your-partner.mdx
113,es,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/es/sv/essential-swedish-phrases-for-couples.mdx
114,es,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/es/sv/meeting-your-partners-swedish-family.mdx
115,es,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/es/sv/swedish-greetings-and-farewells.mdx
116,es,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/es/sv/swedish-date-night-vocabulary.mdx
117,es,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/es/sv/romantic-swedish-phrases-for-every-occasion.mdx
118,es,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/es/sv/swedish-pronunciation-guide-for-beginners.mdx
119,es,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/es/sv/swedish-grammar-basics-for-beginners.mdx
120,es,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/es/sv/is-swedish-hard-to-learn.mdx
121,es,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/es/no/how-to-say-i-love-you-in-norwegian.mdx
122,es,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/es/no/norwegian-pet-names-for-your-partner.mdx
123,es,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/es/no/essential-norwegian-phrases-for-couples.mdx
124,es,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/es/no/meeting-your-partners-norwegian-family.mdx
125,es,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/es/no/norwegian-greetings-and-farewells.mdx
126,es,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/es/no/norwegian-date-night-vocabulary.mdx
127,es,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/es/no/romantic-norwegian-phrases-for-every-occasion.mdx
128,es,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/es/no/norwegian-pronunciation-guide-for-beginners.mdx
129,es,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/es/no/norwegian-grammar-basics-for-beginners.mdx
130,es,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/es/no/is-norwegian-hard-to-learn.mdx
131,es,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/es/da/how-to-say-i-love-you-in-danish.mdx
132,es,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/es/da/danish-pet-names-for-your-partner.mdx
133,es,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/es/da/essential-danish-phrases-for-couples.mdx
134,es,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/es/da/meeting-your-partners-danish-family.mdx
135,es,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/es/da/danish-greetings-and-farewells.mdx
136,es,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/es/da/danish-date-night-vocabulary.mdx
137,es,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/es/da/romantic-danish-phrases-for-every-occasion.mdx
138,es,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/es/da/danish-pronunciation-guide-for-beginners.mdx
139,es,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/es/da/danish-grammar-basics-for-beginners.mdx
140,es,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/es/da/is-danish-hard-to-learn.mdx
141,es,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/es/cs/how-to-say-i-love-you-in-czech.mdx
142,es,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/es/cs/czech-pet-names-for-your-partner.mdx
143,es,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/es/cs/essential-czech-phrases-for-couples.mdx
144,es,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/es/cs/meeting-your-partners-czech-family.mdx
145,es,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/es/cs/czech-greetings-and-farewells.mdx
146,es,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/es/cs/czech-date-night-vocabulary.mdx
147,es,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/es/cs/romantic-czech-phrases-for-every-occasion.mdx
148,es,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/es/cs/czech-pronunciation-guide-for-beginners.mdx
149,es,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/es/cs/czech-grammar-basics-for-beginners.mdx
150,es,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/es/cs/is-czech-hard-to-learn.mdx
151,es,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/es/el/how-to-say-i-love-you-in-greek.mdx
152,es,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/es/el/greek-pet-names-for-your-partner.mdx
153,es,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/es/el/essential-greek-phrases-for-couples.mdx
154,es,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/es/el/meeting-your-partners-greek-family.mdx
155,es,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/es/el/greek-greetings-and-farewells.mdx
156,es,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/es/el/greek-date-night-vocabulary.mdx
157,es,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/es/el/romantic-greek-phrases-for-every-occasion.mdx
158,es,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/es/el/greek-pronunciation-guide-for-beginners.mdx
159,es,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/es/el/greek-grammar-basics-for-beginners.mdx
160,es,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/es/el/is-greek-hard-to-learn.mdx
161,es,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/es/hu/how-to-say-i-love-you-in-hungarian.mdx
162,es,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/es/hu/hungarian-pet-names-for-your-partner.mdx
163,es,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/es/hu/essential-hungarian-phrases-for-couples.mdx
164,es,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/es/hu/meeting-your-partners-hungarian-family.mdx
165,es,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/es/hu/hungarian-greetings-and-farewells.mdx
166,es,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/es/hu/hungarian-date-night-vocabulary.mdx
167,es,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/es/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,es,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/es/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,es,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/es/hu/hungarian-grammar-basics-for-beginners.mdx
170,es,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/es/hu/is-hungarian-hard-to-learn.mdx
