task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
35,no,de,5,phrases-list,german-greetings-and-farewells,"German Greetings and Farewells",src/content/articles/no/de/german-greetings-and-farewells.mdx
36,no,de,6,phrases-list,german-date-night-vocabulary,"German Date Night Vocabulary",src/content/articles/no/de/german-date-night-vocabulary.mdx
37,no,de,7,phrases-list,romantic-german-phrases-for-every-occasion,"Romantic German Phrases for Every Occasion",src/content/articles/no/de/romantic-german-phrases-for-every-occasion.mdx
38,no,de,8,grammar-guide,german-pronunciation-guide-for-beginners,"German Pronunciation Guide for Beginners",src/content/articles/no/de/german-pronunciation-guide-for-beginners.mdx
39,no,de,9,grammar-guide,german-grammar-basics-for-beginners,"German Grammar Basics for Beginners",src/content/articles/no/de/german-grammar-basics-for-beginners.mdx
40,no,de,10,comparison,is-german-hard-to-learn,"Is German Hard to Learn?",src/content/articles/no/de/is-german-hard-to-learn.mdx
41,no,it,1,how-to-say,how-to-say-i-love-you-in-italian,"How to Say I Love You in Italian",src/content/articles/no/it/how-to-say-i-love-you-in-italian.mdx
42,no,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/no/it/italian-pet-names-for-your-partner.mdx
43,no,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/no/it/essential-italian-phrases-for-couples.mdx
44,no,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/no/it/meeting-your-partners-italian-family.mdx
45,no,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/no/it/italian-greetings-and-farewells.mdx
46,no,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/no/it/italian-date-night-vocabulary.mdx
47,no,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/no/it/romantic-italian-phrases-for-every-occasion.mdx
48,no,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/no/it/italian-pronunciation-guide-for-beginners.mdx
49,no,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/no/it/italian-grammar-basics-for-beginners.mdx
50,no,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/no/it/is-italian-hard-to-learn.mdx
51,no,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/no/pt/how-to-say-i-love-you-in-portuguese.mdx
52,no,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/no/pt/portuguese-pet-names-for-your-partner.mdx
53,no,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/no/pt/essential-portuguese-phrases-for-couples.mdx
54,no,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/no/pt/meeting-your-partners-portuguese-family.mdx
55,no,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/no/pt/portuguese-greetings-and-farewells.mdx
56,no,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/no/pt/portuguese-date-night-vocabulary.mdx
57,no,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/no/pt/romantic-portuguese-phrases-for-every-occasion.mdx
58,no,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/no/pt/portuguese-pronunciation-guide-for-beginners.mdx
59,no,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/no/pt/portuguese-grammar-basics-for-beginners.mdx
60,no,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/no/pt/is-portuguese-hard-to-learn.mdx
61,no,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/no/nl/how-to-say-i-love-you-in-dutch.mdx
62,no,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/no/nl/dutch-pet-names-for-your-partner.mdx
63,no,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/no/nl/essential-dutch-phrases-for-couples.mdx
64,no,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/no/nl/meeting-your-partners-dutch-family.mdx
65,no,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/no/nl/dutch-greetings-and-farewells.mdx
66,no,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/no/nl/dutch-date-night-vocabulary.mdx
67,no,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/no/nl/romantic-dutch-phrases-for-every-occasion.mdx
68,no,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/no/nl/dutch-pronunciation-guide-for-beginners.mdx
69,no,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/no/nl/dutch-grammar-basics-for-beginners.mdx
70,no,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/no/nl/is-dutch-hard-to-learn.mdx
71,no,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/no/pl/how-to-say-i-love-you-in-polish.mdx
72,no,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/no/pl/polish-pet-names-for-your-partner.mdx
73,no,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/no/pl/essential-polish-phrases-for-couples.mdx
74,no,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/no/pl/meeting-your-partners-polish-family.mdx
75,no,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/no/pl/polish-greetings-and-farewells.mdx
76,no,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/no/pl/polish-date-night-vocabulary.mdx
77,no,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/no/pl/romantic-polish-phrases-for-every-occasion.mdx
78,no,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/no/pl/polish-pronunciation-guide-for-beginners.mdx
79,no,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/no/pl/polish-grammar-basics-for-beginners.mdx
80,no,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/no/pl/is-polish-hard-to-learn.mdx
81,no,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/no/ru/how-to-say-i-love-you-in-russian.mdx
82,no,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/no/ru/russian-pet-names-for-your-partner.mdx
83,no,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/no/ru/essential-russian-phrases-for-couples.mdx
84,no,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/no/ru/meeting-your-partners-russian-family.mdx
85,no,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/no/ru/russian-greetings-and-farewells.mdx
86,no,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/no/ru/russian-date-night-vocabulary.mdx
87,no,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/no/ru/romantic-russian-phrases-for-every-occasion.mdx
88,no,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/no/ru/russian-pronunciation-guide-for-beginners.mdx
89,no,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/no/ru/russian-grammar-basics-for-beginners.mdx
90,no,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/no/ru/is-russian-hard-to-learn.mdx
91,no,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/no/uk/how-to-say-i-love-you-in-ukrainian.mdx
92,no,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/no/uk/ukrainian-pet-names-for-your-partner.mdx
93,no,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/no/uk/essential-ukrainian-phrases-for-couples.mdx
94,no,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/no/uk/meeting-your-partners-ukrainian-family.mdx
95,no,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/no/uk/ukrainian-greetings-and-farewells.mdx
96,no,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/no/uk/ukrainian-date-night-vocabulary.mdx
97,no,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/no/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
98,no,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/no/uk/ukrainian-pronunciation-guide-for-beginners.mdx
99,no,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/no/uk/ukrainian-grammar-basics-for-beginners.mdx
100,no,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/no/uk/is-ukrainian-hard-to-learn.mdx
101,no,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/no/tr/how-to-say-i-love-you-in-turkish.mdx
102,no,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/no/tr/turkish-pet-names-for-your-partner.mdx
103,no,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/no/tr/essential-turkish-phrases-for-couples.mdx
104,no,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/no/tr/meeting-your-partners-turkish-family.mdx
105,no,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/no/tr/turkish-greetings-and-farewells.mdx
106,no,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/no/tr/turkish-date-night-vocabulary.mdx
107,no,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/no/tr/romantic-turkish-phrases-for-every-occasion.mdx
108,no,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/no/tr/turkish-pronunciation-guide-for-beginners.mdx
109,no,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/no/tr/turkish-grammar-basics-for-beginners.mdx
110,no,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/no/tr/is-turkish-hard-to-learn.mdx
111,no,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/no/ro/how-to-say-i-love-you-in-romanian.mdx
112,no,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/no/ro/romanian-pet-names-for-your-partner.mdx
113,no,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/no/ro/essential-romanian-phrases-for-couples.mdx
114,no,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/no/ro/meeting-your-partners-romanian-family.mdx
115,no,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/no/ro/romanian-greetings-and-farewells.mdx
116,no,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/no/ro/romanian-date-night-vocabulary.mdx
117,no,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/no/ro/romantic-romanian-phrases-for-every-occasion.mdx
118,no,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/no/ro/romanian-pronunciation-guide-for-beginners.mdx
119,no,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/no/ro/romanian-grammar-basics-for-beginners.mdx
120,no,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/no/ro/is-romanian-hard-to-learn.mdx
121,no,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/no/sv/how-to-say-i-love-you-in-swedish.mdx
122,no,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/no/sv/swedish-pet-names-for-your-partner.mdx
123,no,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/no/sv/essential-swedish-phrases-for-couples.mdx
124,no,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/no/sv/meeting-your-partners-swedish-family.mdx
125,no,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/no/sv/swedish-greetings-and-farewells.mdx
126,no,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/no/sv/swedish-date-night-vocabulary.mdx
127,no,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/no/sv/romantic-swedish-phrases-for-every-occasion.mdx
128,no,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/no/sv/swedish-pronunciation-guide-for-beginners.mdx
129,no,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/no/sv/swedish-grammar-basics-for-beginners.mdx
130,no,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/no/sv/is-swedish-hard-to-learn.mdx
131,no,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/no/da/how-to-say-i-love-you-in-danish.mdx
132,no,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/no/da/danish-pet-names-for-your-partner.mdx
133,no,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/no/da/essential-danish-phrases-for-couples.mdx
134,no,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/no/da/meeting-your-partners-danish-family.mdx
135,no,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/no/da/danish-greetings-and-farewells.mdx
136,no,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/no/da/danish-date-night-vocabulary.mdx
137,no,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/no/da/romantic-danish-phrases-for-every-occasion.mdx
138,no,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/no/da/danish-pronunciation-guide-for-beginners.mdx
139,no,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/no/da/danish-grammar-basics-for-beginners.mdx
140,no,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/no/da/is-danish-hard-to-learn.mdx
141,no,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/no/cs/how-to-say-i-love-you-in-czech.mdx
142,no,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/no/cs/czech-pet-names-for-your-partner.mdx
143,no,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/no/cs/essential-czech-phrases-for-couples.mdx
144,no,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/no/cs/meeting-your-partners-czech-family.mdx
145,no,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/no/cs/czech-greetings-and-farewells.mdx
146,no,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/no/cs/czech-date-night-vocabulary.mdx
147,no,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/no/cs/romantic-czech-phrases-for-every-occasion.mdx
148,no,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/no/cs/czech-pronunciation-guide-for-beginners.mdx
149,no,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/no/cs/czech-grammar-basics-for-beginners.mdx
150,no,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/no/cs/is-czech-hard-to-learn.mdx
151,no,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/no/el/how-to-say-i-love-you-in-greek.mdx
152,no,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/no/el/greek-pet-names-for-your-partner.mdx
153,no,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/no/el/essential-greek-phrases-for-couples.mdx
154,no,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/no/el/meeting-your-partners-greek-family.mdx
155,no,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/no/el/greek-greetings-and-farewells.mdx
156,no,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/no/el/greek-date-night-vocabulary.mdx
157,no,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/no/el/romantic-greek-phrases-for-every-occasion.mdx
158,no,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/no/el/greek-pronunciation-guide-for-beginners.mdx
159,no,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/no/el/greek-grammar-basics-for-beginners.mdx
160,no,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/no/el/is-greek-hard-to-learn.mdx
161,no,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/no/hu/how-to-say-i-love-you-in-hungarian.mdx
162,no,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/no/hu/hungarian-pet-names-for-your-partner.mdx
163,no,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/no/hu/essential-hungarian-phrases-for-couples.mdx
164,no,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/no/hu/meeting-your-partners-hungarian-family.mdx
165,no,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/no/hu/hungarian-greetings-and-farewells.mdx
166,no,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/no/hu/hungarian-date-night-vocabulary.mdx
167,no,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/no/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,no,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/no/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,no,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/no/hu/hungarian-grammar-basics-for-beginners.mdx
170,no,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/no/hu/is-hungarian-hard-to-learn.mdx
