task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
29,el,fr,9,grammar-guide,french-grammar-basics-for-beginners,"French Grammar Basics for Beginners",src/content/articles/el/fr/french-grammar-basics-for-beginners.mdx
30,el,fr,10,comparison,is-french-hard-to-learn,"Is French Hard to Learn?",src/content/articles/el/fr/is-french-hard-to-learn.mdx
31,el,de,1,how-to-say,how-to-say-i-love-you-in-german,"How to Say I Love You in German",src/content/articles/el/de/how-to-say-i-love-you-in-german.mdx
32,el,de,2,phrases-list,german-pet-names-for-your-partner,"German Pet Names for Your Partner",src/content/articles/el/de/german-pet-names-for-your-partner.mdx
33,el,de,3,phrases-list,essential-german-phrases-for-couples,"Essential German Phrases for Couples",src/content/articles/el/de/essential-german-phrases-for-couples.mdx
34,el,de,4,practical-guide,meeting-your-partners-german-family,"Meeting Your Partner's German Family",src/content/articles/el/de/meeting-your-partners-german-family.mdx
35,el,de,5,phrases-list,german-greetings-and-farewells,"German Greetings and Farewells",src/content/articles/el/de/german-greetings-and-farewells.mdx
36,el,de,6,phrases-list,german-date-night-vocabulary,"German Date Night Vocabulary",src/content/articles/el/de/german-date-night-vocabulary.mdx
37,el,de,7,phrases-list,romantic-german-phrases-for-every-occasion,"Romantic German Phrases for Every Occasion",src/content/articles/el/de/romantic-german-phrases-for-every-occasion.mdx
38,el,de,8,grammar-guide,german-pronunciation-guide-for-beginners,"German Pronunciation Guide for Beginners",src/content/articles/el/de/german-pronunciation-guide-for-beginners.mdx
39,el,de,9,grammar-guide,german-grammar-basics-for-beginners,"German Grammar Basics for Beginners",src/content/articles/el/de/german-grammar-basics-for-beginners.mdx
40,el,de,10,comparison,is-german-hard-to-learn,"Is German Hard to Learn?",src/content/articles/el/de/is-german-hard-to-learn.mdx
41,el,it,1,how-to-say,how-to-say-i-love-you-in-italian,"How to Say I Love You in Italian",src/content/articles/el/it/how-to-say-i-love-you-in-italian.mdx
42,el,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/el/it/italian-pet-names-for-your-partner.mdx
43,el,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/el/it/essential-italian-phrases-for-couples.mdx
44,el,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/el/it/meeting-your-partners-italian-family.mdx
45,el,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/el/it/italian-greetings-and-farewells.mdx
46,el,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/el/it/italian-date-night-vocabulary.mdx
47,el,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/el/it/romantic-italian-phrases-for-every-occasion.mdx
48,el,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/el/it/italian-pronunciation-guide-for-beginners.mdx
49,el,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/el/it/italian-grammar-basics-for-beginners.mdx
50,el,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/el/it/is-italian-hard-to-learn.mdx
51,el,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/el/pt/how-to-say-i-love-you-in-portuguese.mdx
52,el,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/el/pt/portuguese-pet-names-for-your-partner.mdx
53,el,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/el/pt/essential-portuguese-phrases-for-couples.mdx
54,el,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/el/pt/meeting-your-partners-portuguese-family.mdx
55,el,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/el/pt/portuguese-greetings-and-farewells.mdx
56,el,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/el/pt/portuguese-date-night-vocabulary.mdx
57,el,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/el/pt/romantic-portuguese-phrases-for-every-occasion.mdx
58,el,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/el/pt/portuguese-pronunciation-guide-for-beginners.mdx
59,el,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/el/pt/portuguese-grammar-basics-for-beginners.mdx
60,el,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/el/pt/is-portuguese-hard-to-learn.mdx
61,el,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/el/nl/how-to-say-i-love-you-in-dutch.mdx
62,el,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/el/nl/dutch-pet-names-for-your-partner.mdx
63,el,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/el/nl/essential-dutch-phrases-for-couples.mdx
64,el,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/el/nl/meeting-your-partners-dutch-family.mdx
65,el,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/el/nl/dutch-greetings-and-farewells.mdx
66,el,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/el/nl/dutch-date-night-vocabulary.mdx
67,el,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/el/nl/romantic-dutch-phrases-for-every-occasion.mdx
68,el,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/el/nl/dutch-pronunciation-guide-for-beginners.mdx
69,el,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/el/nl/dutch-grammar-basics-for-beginners.mdx
70,el,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/el/nl/is-dutch-hard-to-learn.mdx
71,el,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/el/pl/how-to-say-i-love-you-in-polish.mdx
72,el,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/el/pl/polish-pet-names-for-your-partner.mdx
73,el,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/el/pl/essential-polish-phrases-for-couples.mdx
74,el,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/el/pl/meeting-your-partners-polish-family.mdx
75,el,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/el/pl/polish-greetings-and-farewells.mdx
76,el,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/el/pl/polish-date-night-vocabulary.mdx
77,el,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/el/pl/romantic-polish-phrases-for-every-occasion.mdx
78,el,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/el/pl/polish-pronunciation-guide-for-beginners.mdx
79,el,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/el/pl/polish-grammar-basics-for-beginners.mdx
80,el,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/el/pl/is-polish-hard-to-learn.mdx
81,el,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/el/ru/how-to-say-i-love-you-in-russian.mdx
82,el,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/el/ru/russian-pet-names-for-your-partner.mdx
83,el,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/el/ru/essential-russian-phrases-for-couples.mdx
84,el,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/el/ru/meeting-your-partners-russian-family.mdx
85,el,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/el/ru/russian-greetings-and-farewells.mdx
86,el,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/el/ru/russian-date-night-vocabulary.mdx
87,el,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/el/ru/romantic-russian-phrases-for-every-occasion.mdx
88,el,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/el/ru/russian-pronunciation-guide-for-beginners.mdx
89,el,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/el/ru/russian-grammar-basics-for-beginners.mdx
90,el,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/el/ru/is-russian-hard-to-learn.mdx
91,el,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/el/uk/how-to-say-i-love-you-in-ukrainian.mdx
92,el,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/el/uk/ukrainian-pet-names-for-your-partner.mdx
93,el,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/el/uk/essential-ukrainian-phrases-for-couples.mdx
94,el,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/el/uk/meeting-your-partners-ukrainian-family.mdx
95,el,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/el/uk/ukrainian-greetings-and-farewells.mdx
96,el,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/el/uk/ukrainian-date-night-vocabulary.mdx
97,el,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/el/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
98,el,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/el/uk/ukrainian-pronunciation-guide-for-beginners.mdx
99,el,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/el/uk/ukrainian-grammar-basics-for-beginners.mdx
100,el,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/el/uk/is-ukrainian-hard-to-learn.mdx
101,el,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/el/tr/how-to-say-i-love-you-in-turkish.mdx
102,el,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/el/tr/turkish-pet-names-for-your-partner.mdx
103,el,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/el/tr/essential-turkish-phrases-for-couples.mdx
104,el,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/el/tr/meeting-your-partners-turkish-family.mdx
105,el,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/el/tr/turkish-greetings-and-farewells.mdx
106,el,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/el/tr/turkish-date-night-vocabulary.mdx
107,el,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/el/tr/romantic-turkish-phrases-for-every-occasion.mdx
108,el,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/el/tr/turkish-pronunciation-guide-for-beginners.mdx
109,el,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/el/tr/turkish-grammar-basics-for-beginners.mdx
110,el,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/el/tr/is-turkish-hard-to-learn.mdx
111,el,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/el/ro/how-to-say-i-love-you-in-romanian.mdx
112,el,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/el/ro/romanian-pet-names-for-your-partner.mdx
113,el,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/el/ro/essential-romanian-phrases-for-couples.mdx
114,el,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/el/ro/meeting-your-partners-romanian-family.mdx
115,el,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/el/ro/romanian-greetings-and-farewells.mdx
116,el,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/el/ro/romanian-date-night-vocabulary.mdx
117,el,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/el/ro/romantic-romanian-phrases-for-every-occasion.mdx
118,el,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/el/ro/romanian-pronunciation-guide-for-beginners.mdx
119,el,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/el/ro/romanian-grammar-basics-for-beginners.mdx
120,el,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/el/ro/is-romanian-hard-to-learn.mdx
121,el,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/el/sv/how-to-say-i-love-you-in-swedish.mdx
122,el,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/el/sv/swedish-pet-names-for-your-partner.mdx
123,el,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/el/sv/essential-swedish-phrases-for-couples.mdx
124,el,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/el/sv/meeting-your-partners-swedish-family.mdx
125,el,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/el/sv/swedish-greetings-and-farewells.mdx
126,el,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/el/sv/swedish-date-night-vocabulary.mdx
127,el,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/el/sv/romantic-swedish-phrases-for-every-occasion.mdx
128,el,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/el/sv/swedish-pronunciation-guide-for-beginners.mdx
129,el,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/el/sv/swedish-grammar-basics-for-beginners.mdx
130,el,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/el/sv/is-swedish-hard-to-learn.mdx
131,el,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/el/no/how-to-say-i-love-you-in-norwegian.mdx
132,el,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/el/no/norwegian-pet-names-for-your-partner.mdx
133,el,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/el/no/essential-norwegian-phrases-for-couples.mdx
134,el,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/el/no/meeting-your-partners-norwegian-family.mdx
135,el,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/el/no/norwegian-greetings-and-farewells.mdx
136,el,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/el/no/norwegian-date-night-vocabulary.mdx
137,el,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/el/no/romantic-norwegian-phrases-for-every-occasion.mdx
138,el,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/el/no/norwegian-pronunciation-guide-for-beginners.mdx
139,el,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/el/no/norwegian-grammar-basics-for-beginners.mdx
140,el,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/el/no/is-norwegian-hard-to-learn.mdx
141,el,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/el/da/how-to-say-i-love-you-in-danish.mdx
142,el,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/el/da/danish-pet-names-for-your-partner.mdx
143,el,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/el/da/essential-danish-phrases-for-couples.mdx
144,el,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/el/da/meeting-your-partners-danish-family.mdx
145,el,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/el/da/danish-greetings-and-farewells.mdx
146,el,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/el/da/danish-date-night-vocabulary.mdx
147,el,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/el/da/romantic-danish-phrases-for-every-occasion.mdx
148,el,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/el/da/danish-pronunciation-guide-for-beginners.mdx
149,el,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/el/da/danish-grammar-basics-for-beginners.mdx
150,el,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/el/da/is-danish-hard-to-learn.mdx
151,el,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/el/cs/how-to-say-i-love-you-in-czech.mdx
152,el,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/el/cs/czech-pet-names-for-your-partner.mdx
153,el,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/el/cs/essential-czech-phrases-for-couples.mdx
154,el,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/el/cs/meeting-your-partners-czech-family.mdx
155,el,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/el/cs/czech-greetings-and-farewells.mdx
156,el,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/el/cs/czech-date-night-vocabulary.mdx
157,el,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/el/cs/romantic-czech-phrases-for-every-occasion.mdx
158,el,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/el/cs/czech-pronunciation-guide-for-beginners.mdx
159,el,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/el/cs/czech-grammar-basics-for-beginners.mdx
160,el,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/el/cs/is-czech-hard-to-learn.mdx
161,el,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/el/hu/how-to-say-i-love-you-in-hungarian.mdx
162,el,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/el/hu/hungarian-pet-names-for-your-partner.mdx
163,el,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/el/hu/essential-hungarian-phrases-for-couples.mdx
164,el,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/el/hu/meeting-your-partners-hungarian-family.mdx
165,el,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/el/hu/hungarian-greetings-and-farewells.mdx
166,el,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/el/hu/hungarian-date-night-vocabulary.mdx
167,el,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/el/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,el,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/el/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,el,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/el/hu/hungarian-grammar-basics-for-beginners.mdx
170,el,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/el/hu/is-hungarian-hard-to-learn.mdx
