task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
18,ro,es,8,grammar-guide,spanish-pronunciation-guide-for-beginners,"Spanish Pronunciation Guide for Beginners",src/content/articles/ro/es/spanish-pronunciation-guide-for-beginners.mdx
19,ro,es,9,grammar-guide,spanish-grammar-basics-for-beginners,"Spanish Grammar Basics for Beginners",src/content/articles/ro/es/spanish-grammar-basics-for-beginners.mdx
20,ro,es,10,comparison,is-spanish-hard-to-learn,"Is Spanish Hard to Learn?",src/content/articles/ro/es/is-spanish-hard-to-learn.mdx
21,ro,fr,1,how-to-say,how-to-say-i-love-you-in-french,"How to Say I Love You in French",src/content/articles/ro/fr/how-to-say-i-love-you-in-french.mdx
22,ro,fr,2,phrases-list,french-pet-names-for-your-partner,"French Pet Names for Your Partner",src/content/articles/ro/fr/french-pet-names-for-your-partner.mdx
23,ro,fr,3,phrases-list,essential-french-phrases-for-couples,"Essential French Phrases for Couples",src/content/articles/ro/fr/essential-french-phrases-for-couples.mdx
24,ro,fr,4,practical-guide,meeting-your-partners-french-family,"Meeting Your Partner's French Family",src/content/articles/ro/fr/meeting-your-partners-french-family.mdx
25,ro,fr,5,phrases-list,french-greetings-and-farewells,"French Greetings and Farewells",src/content/articles/ro/fr/french-greetings-and-farewells.mdx
26,ro,fr,6,phrases-list,french-date-night-vocabulary,"French Date Night Vocabulary",src/content/articles/ro/fr/french-date-night-vocabulary.mdx
27,ro,fr,7,phrases-list,romantic-french-phrases-for-every-occasion,"Romantic French Phrases for Every Occasion",src/content/articles/ro/fr/romantic-french-phrases-for-every-occasion.mdx
28,ro,fr,8,grammar-guide,french-pronunciation-guide-for-beginners,"French Pronunciation Guide for Beginners",src/content/articles/ro/fr/french-pronunciation-guide-for-beginners.mdx
29,ro,fr,9,grammar-guide,french-grammar-basics-for-beginners,"French Grammar Basics for Beginners",src/content/articles/ro/fr/french-grammar-basics-for-beginners.mdx
30,ro,fr,10,comparison,is-french-hard-to-learn,"Is French Hard to Learn?",src/content/articles/ro/fr/is-french-hard-to-learn.mdx
31,ro,de,1,how-to-say,how-to-say-i-love-you-in-german,"How to Say I Love You in German",src/content/articles/ro/de/how-to-say-i-love-you-in-german.mdx
32,ro,de,2,phrases-list,german-pet-names-for-your-partner,"German Pet Names for Your Partner",src/content/articles/ro/de/german-pet-names-for-your-partner.mdx
33,ro,de,3,phrases-list,essential-german-phrases-for-couples,"Essential German Phrases for Couples",src/content/articles/ro/de/essential-german-phrases-for-couples.mdx
34,ro,de,4,practical-guide,meeting-your-partners-german-family,"Meeting Your Partner's German Family",src/content/articles/ro/de/meeting-your-partners-german-family.mdx
35,ro,de,5,phrases-list,german-greetings-and-farewells,"German Greetings and Farewells",src/content/articles/ro/de/german-greetings-and-farewells.mdx
36,ro,de,6,phrases-list,german-date-night-vocabulary,"German Date Night Vocabulary",src/content/articles/ro/de/german-date-night-vocabulary.mdx
37,ro,de,7,phrases-list,romantic-german-phrases-for-every-occasion,"Romantic German Phrases for Every Occasion",src/content/articles/ro/de/romantic-german-phrases-for-every-occasion.mdx
38,ro,de,8,grammar-guide,german-pronunciation-guide-for-beginners,"German Pronunciation Guide for Beginners",src/content/articles/ro/de/german-pronunciation-guide-for-beginners.mdx
39,ro,de,9,grammar-guide,german-grammar-basics-for-beginners,"German Grammar Basics for Beginners",src/content/articles/ro/de/german-grammar-basics-for-beginners.mdx
40,ro,de,10,comparison,is-german-hard-to-learn,"Is German Hard to Learn?",src/content/articles/ro/de/is-german-hard-to-learn.mdx
41,ro,it,1,how-to-say,how-to-say-i-love-you-in-italian,"How to Say I Love You in Italian",src/content/articles/ro/it/how-to-say-i-love-you-in-italian.mdx
42,ro,it,2,phrases-list,italian-pet-names-for-your-partner,"Italian Pet Names for Your Partner",src/content/articles/ro/it/italian-pet-names-for-your-partner.mdx
43,ro,it,3,phrases-list,essential-italian-phrases-for-couples,"Essential Italian Phrases for Couples",src/content/articles/ro/it/essential-italian-phrases-for-couples.mdx
44,ro,it,4,practical-guide,meeting-your-partners-italian-family,"Meeting Your Partner's Italian Family",src/content/articles/ro/it/meeting-your-partners-italian-family.mdx
45,ro,it,5,phrases-list,italian-greetings-and-farewells,"Italian Greetings and Farewells",src/content/articles/ro/it/italian-greetings-and-farewells.mdx
46,ro,it,6,phrases-list,italian-date-night-vocabulary,"Italian Date Night Vocabulary",src/content/articles/ro/it/italian-date-night-vocabulary.mdx
47,ro,it,7,phrases-list,romantic-italian-phrases-for-every-occasion,"Romantic Italian Phrases for Every Occasion",src/content/articles/ro/it/romantic-italian-phrases-for-every-occasion.mdx
48,ro,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/ro/it/italian-pronunciation-guide-for-beginners.mdx
49,ro,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/ro/it/italian-grammar-basics-for-beginners.mdx
50,ro,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/ro/it/is-italian-hard-to-learn.mdx
51,ro,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/ro/pt/how-to-say-i-love-you-in-portuguese.mdx
52,ro,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/ro/pt/portuguese-pet-names-for-your-partner.mdx
53,ro,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/ro/pt/essential-portuguese-phrases-for-couples.mdx
54,ro,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/ro/pt/meeting-your-partners-portuguese-family.mdx
55,ro,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/ro/pt/portuguese-greetings-and-farewells.mdx
56,ro,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/ro/pt/portuguese-date-night-vocabulary.mdx
57,ro,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/ro/pt/romantic-portuguese-phrases-for-every-occasion.mdx
58,ro,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/ro/pt/portuguese-pronunciation-guide-for-beginners.mdx
59,ro,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/ro/pt/portuguese-grammar-basics-for-beginners.mdx
60,ro,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/ro/pt/is-portuguese-hard-to-learn.mdx
61,ro,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/ro/nl/how-to-say-i-love-you-in-dutch.mdx
62,ro,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/ro/nl/dutch-pet-names-for-your-partner.mdx
63,ro,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/ro/nl/essential-dutch-phrases-for-couples.mdx
64,ro,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/ro/nl/meeting-your-partners-dutch-family.mdx
65,ro,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/ro/nl/dutch-greetings-and-farewells.mdx
66,ro,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/ro/nl/dutch-date-night-vocabulary.mdx
67,ro,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/ro/nl/romantic-dutch-phrases-for-every-occasion.mdx
68,ro,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/ro/nl/dutch-pronunciation-guide-for-beginners.mdx
69,ro,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/ro/nl/dutch-grammar-basics-for-beginners.mdx
70,ro,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/ro/nl/is-dutch-hard-to-learn.mdx
71,ro,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/ro/pl/how-to-say-i-love-you-in-polish.mdx
72,ro,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/ro/pl/polish-pet-names-for-your-partner.mdx
73,ro,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/ro/pl/essential-polish-phrases-for-couples.mdx
74,ro,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/ro/pl/meeting-your-partners-polish-family.mdx
75,ro,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/ro/pl/polish-greetings-and-farewells.mdx
76,ro,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/ro/pl/polish-date-night-vocabulary.mdx
77,ro,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/ro/pl/romantic-polish-phrases-for-every-occasion.mdx
78,ro,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/ro/pl/polish-pronunciation-guide-for-beginners.mdx
79,ro,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/ro/pl/polish-grammar-basics-for-beginners.mdx
80,ro,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/ro/pl/is-polish-hard-to-learn.mdx
81,ro,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/ro/ru/how-to-say-i-love-you-in-russian.mdx
82,ro,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/ro/ru/russian-pet-names-for-your-partner.mdx
83,ro,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/ro/ru/essential-russian-phrases-for-couples.mdx
84,ro,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/ro/ru/meeting-your-partners-russian-family.mdx
85,ro,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/ro/ru/russian-greetings-and-farewells.mdx
86,ro,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/ro/ru/russian-date-night-vocabulary.mdx
87,ro,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/ro/ru/romantic-russian-phrases-for-every-occasion.mdx
88,ro,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/ro/ru/russian-pronunciation-guide-for-beginners.mdx
89,ro,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/ro/ru/russian-grammar-basics-for-beginners.mdx
90,ro,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/ro/ru/is-russian-hard-to-learn.mdx
91,ro,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/ro/uk/how-to-say-i-love-you-in-ukrainian.mdx
92,ro,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/ro/uk/ukrainian-pet-names-for-your-partner.mdx
93,ro,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/ro/uk/essential-ukrainian-phrases-for-couples.mdx
94,ro,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/ro/uk/meeting-your-partners-ukrainian-family.mdx
95,ro,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/ro/uk/ukrainian-greetings-and-farewells.mdx
96,ro,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/ro/uk/ukrainian-date-night-vocabulary.mdx
97,ro,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/ro/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
98,ro,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/ro/uk/ukrainian-pronunciation-guide-for-beginners.mdx
99,ro,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/ro/uk/ukrainian-grammar-basics-for-beginners.mdx
100,ro,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/ro/uk/is-ukrainian-hard-to-learn.mdx
101,ro,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/ro/tr/how-to-say-i-love-you-in-turkish.mdx
102,ro,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/ro/tr/turkish-pet-names-for-your-partner.mdx
103,ro,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/ro/tr/essential-turkish-phrases-for-couples.mdx
104,ro,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/ro/tr/meeting-your-partners-turkish-family.mdx
105,ro,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/ro/tr/turkish-greetings-and-farewells.mdx
106,ro,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/ro/tr/turkish-date-night-vocabulary.mdx
107,ro,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/ro/tr/romantic-turkish-phrases-for-every-occasion.mdx
108,ro,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/ro/tr/turkish-pronunciation-guide-for-beginners.mdx
109,ro,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/ro/tr/turkish-grammar-basics-for-beginners.mdx
110,ro,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/ro/tr/is-turkish-hard-to-learn.mdx
111,ro,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/ro/sv/how-to-say-i-love-you-in-swedish.mdx
112,ro,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/ro/sv/swedish-pet-names-for-your-partner.mdx
113,ro,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/ro/sv/essential-swedish-phrases-for-couples.mdx
114,ro,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/ro/sv/meeting-your-partners-swedish-family.mdx
115,ro,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/ro/sv/swedish-greetings-and-farewells.mdx
116,ro,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/ro/sv/swedish-date-night-vocabulary.mdx
117,ro,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/ro/sv/romantic-swedish-phrases-for-every-occasion.mdx
118,ro,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/ro/sv/swedish-pronunciation-guide-for-beginners.mdx
119,ro,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/ro/sv/swedish-grammar-basics-for-beginners.mdx
120,ro,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/ro/sv/is-swedish-hard-to-learn.mdx
121,ro,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/ro/no/how-to-say-i-love-you-in-norwegian.mdx
122,ro,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/ro/no/norwegian-pet-names-for-your-partner.mdx
123,ro,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/ro/no/essential-norwegian-phrases-for-couples.mdx
124,ro,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/ro/no/meeting-your-partners-norwegian-family.mdx
125,ro,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/ro/no/norwegian-greetings-and-farewells.mdx
126,ro,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/ro/no/norwegian-date-night-vocabulary.mdx
127,ro,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/ro/no/romantic-norwegian-phrases-for-every-occasion.mdx
128,ro,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/ro/no/norwegian-pronunciation-guide-for-beginners.mdx
129,ro,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/ro/no/norwegian-grammar-basics-for-beginners.mdx
130,ro,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/ro/no/is-norwegian-hard-to-learn.mdx
131,ro,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/ro/da/how-to-say-i-love-you-in-danish.mdx
132,ro,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/ro/da/danish-pet-names-for-your-partner.mdx
133,ro,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/ro/da/essential-danish-phrases-for-couples.mdx
134,ro,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/ro/da/meeting-your-partners-danish-family.mdx
135,ro,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/ro/da/danish-greetings-and-farewells.mdx
136,ro,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/ro/da/danish-date-night-vocabulary.mdx
137,ro,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/ro/da/romantic-danish-phrases-for-every-occasion.mdx
138,ro,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/ro/da/danish-pronunciation-guide-for-beginners.mdx
139,ro,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/ro/da/danish-grammar-basics-for-beginners.mdx
140,ro,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/ro/da/is-danish-hard-to-learn.mdx
141,ro,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/ro/cs/how-to-say-i-love-you-in-czech.mdx
142,ro,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/ro/cs/czech-pet-names-for-your-partner.mdx
143,ro,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/ro/cs/essential-czech-phrases-for-couples.mdx
144,ro,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/ro/cs/meeting-your-partners-czech-family.mdx
145,ro,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/ro/cs/czech-greetings-and-farewells.mdx
146,ro,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/ro/cs/czech-date-night-vocabulary.mdx
147,ro,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/ro/cs/romantic-czech-phrases-for-every-occasion.mdx
148,ro,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/ro/cs/czech-pronunciation-guide-for-beginners.mdx
149,ro,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/ro/cs/czech-grammar-basics-for-beginners.mdx
150,ro,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/ro/cs/is-czech-hard-to-learn.mdx
151,ro,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/ro/el/how-to-say-i-love-you-in-greek.mdx
152,ro,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/ro/el/greek-pet-names-for-your-partner.mdx
153,ro,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/ro/el/essential-greek-phrases-for-couples.mdx
154,ro,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/ro/el/meeting-your-partners-greek-family.mdx
155,ro,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/ro/el/greek-greetings-and-farewells.mdx
156,ro,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/ro/el/greek-date-night-vocabulary.mdx
157,ro,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/ro/el/romantic-greek-phrases-for-every-occasion.mdx
158,ro,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/ro/el/greek-pronunciation-guide-for-beginners.mdx
159,ro,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/ro/el/greek-grammar-basics-for-beginners.mdx
160,ro,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/ro/el/is-greek-hard-to-learn.mdx
161,ro,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/ro/hu/how-to-say-i-love-you-in-hungarian.mdx
162,ro,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/ro/hu/hungarian-pet-names-for-your-partner.mdx
163,ro,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/ro/hu/essential-hungarian-phrases-for-couples.mdx
164,ro,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/ro/hu/meeting-your-partners-hungarian-family.mdx
165,ro,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/ro/hu/hungarian-greetings-and-farewells.mdx
166,ro,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/ro/hu/hungarian-date-night-vocabulary.mdx
167,ro,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/ro/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,ro,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/ro/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,ro,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/ro/hu/hungarian-grammar-basics-for-beginners.mdx
170,ro,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/ro/hu/is-hungarian-hard-to-learn.mdx
