task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
38,de,it,8,grammar-guide,italian-pronunciation-guide-for-beginners,"Italian Pronunciation Guide for Beginners",src/content/articles/de/it/italian-pronunciation-guide-for-beginners.mdx
39,de,it,9,grammar-guide,italian-grammar-basics-for-beginners,"Italian Grammar Basics for Beginners",src/content/articles/de/it/italian-grammar-basics-for-beginners.mdx
40,de,it,10,comparison,is-italian-hard-to-learn,"Is Italian Hard to Learn?",src/content/articles/de/it/is-italian-hard-to-learn.mdx
41,de,pt,1,how-to-say,how-to-say-i-love-you-in-portuguese,"How to Say I Love You in Portuguese",src/content/articles/de/pt/how-to-say-i-love-you-in-portuguese.mdx
42,de,pt,2,phrases-list,portuguese-pet-names-for-your-partner,"Portuguese Pet Names for Your Partner",src/content/articles/de/pt/portuguese-pet-names-for-your-partner.mdx
43,de,pt,3,phrases-list,essential-portuguese-phrases-for-couples,"Essential Portuguese Phrases for Couples",src/content/articles/de/pt/essential-portuguese-phrases-for-couples.mdx
44,de,pt,4,practical-guide,meeting-your-partners-portuguese-family,"Meeting Your Partner's Portuguese Family",src/content/articles/de/pt/meeting-your-partners-portuguese-family.mdx
45,de,pt,5,phrases-list,portuguese-greetings-and-farewells,"Portuguese Greetings and Farewells",src/content/articles/de/pt/portuguese-greetings-and-farewells.mdx
46,de,pt,6,phrases-list,portuguese-date-night-vocabulary,"Portuguese Date Night Vocabulary",src/content/articles/de/pt/portuguese-date-night-vocabulary.mdx
47,de,pt,7,phrases-list,romantic-portuguese-phrases-for-every-occasion,"Romantic Portuguese Phrases for Every Occasion",src/content/articles/de/pt/romantic-portuguese-phrases-for-every-occasion.mdx
48,de,pt,8,grammar-guide,portuguese-pronunciation-guide-for-beginners,"Portuguese Pronunciation Guide for Beginners",src/content/articles/de/pt/portuguese-pronunciation-guide-for-beginners.mdx
49,de,pt,9,grammar-guide,portuguese-grammar-basics-for-beginners,"Portuguese Grammar Basics for Beginners",src/content/articles/de/pt/portuguese-grammar-basics-for-beginners.mdx
50,de,pt,10,comparison,is-portuguese-hard-to-learn,"Is Portuguese Hard to Learn?",src/content/articles/de/pt/is-portuguese-hard-to-learn.mdx
51,de,nl,1,how-to-say,how-to-say-i-love-you-in-dutch,"How to Say I Love You in Dutch",src/content/articles/de/nl/how-to-say-i-love-you-in-dutch.mdx
52,de,nl,2,phrases-list,dutch-pet-names-for-your-partner,"Dutch Pet Names for Your Partner",src/content/articles/de/nl/dutch-pet-names-for-your-partner.mdx
53,de,nl,3,phrases-list,essential-dutch-phrases-for-couples,"Essential Dutch Phrases for Couples",src/content/articles/de/nl/essential-dutch-phrases-for-couples.mdx
54,de,nl,4,practical-guide,meeting-your-partners-dutch-family,"Meeting Your Partner's Dutch Family",src/content/articles/de/nl/meeting-your-partners-dutch-family.mdx
55,de,nl,5,phrases-list,dutch-greetings-and-farewells,"Dutch Greetings and Farewells",src/content/articles/de/nl/dutch-greetings-and-farewells.mdx
56,de,nl,6,phrases-list,dutch-date-night-vocabulary,"Dutch Date Night Vocabulary",src/content/articles/de/nl/dutch-date-night-vocabulary.mdx
57,de,nl,7,phrases-list,romantic-dutch-phrases-for-every-occasion,"Romantic Dutch Phrases for Every Occasion",src/content/articles/de/nl/romantic-dutch-phrases-for-every-occasion.mdx
58,de,nl,8,grammar-guide,dutch-pronunciation-guide-for-beginners,"Dutch Pronunciation Guide for Beginners",src/content/articles/de/nl/dutch-pronunciation-guide-for-beginners.mdx
59,de,nl,9,grammar-guide,dutch-grammar-basics-for-beginners,"Dutch Grammar Basics for Beginners",src/content/articles/de/nl/dutch-grammar-basics-for-beginners.mdx
60,de,nl,10,comparison,is-dutch-hard-to-learn,"Is Dutch Hard to Learn?",src/content/articles/de/nl/is-dutch-hard-to-learn.mdx
61,de,pl,1,how-to-say,how-to-say-i-love-you-in-polish,"How to Say I Love You in Polish",src/content/articles/de/pl/how-to-say-i-love-you-in-polish.mdx
62,de,pl,2,phrases-list,polish-pet-names-for-your-partner,"Polish Pet Names for Your Partner",src/content/articles/de/pl/polish-pet-names-for-your-partner.mdx
63,de,pl,3,phrases-list,essential-polish-phrases-for-couples,"Essential Polish Phrases for Couples",src/content/articles/de/pl/essential-polish-phrases-for-couples.mdx
64,de,pl,4,practical-guide,meeting-your-partners-polish-family,"Meeting Your Partner's Polish Family",src/content/articles/de/pl/meeting-your-partners-polish-family.mdx
65,de,pl,5,phrases-list,polish-greetings-and-farewells,"Polish Greetings and Farewells",src/content/articles/de/pl/polish-greetings-and-farewells.mdx
66,de,pl,6,phrases-list,polish-date-night-vocabulary,"Polish Date Night Vocabulary",src/content/articles/de/pl/polish-date-night-vocabulary.mdx
67,de,pl,7,phrases-list,romantic-polish-phrases-for-every-occasion,"Romantic Polish Phrases for Every Occasion",src/content/articles/de/pl/romantic-polish-phrases-for-every-occasion.mdx
68,de,pl,8,grammar-guide,polish-pronunciation-guide-for-beginners,"Polish Pronunciation Guide for Beginners",src/content/articles/de/pl/polish-pronunciation-guide-for-beginners.mdx
69,de,pl,9,grammar-guide,polish-grammar-basics-for-beginners,"Polish Grammar Basics for Beginners",src/content/articles/de/pl/polish-grammar-basics-for-beginners.mdx
70,de,pl,10,comparison,is-polish-hard-to-learn,"Is Polish Hard to Learn?",src/content/articles/de/pl/is-polish-hard-to-learn.mdx
71,de,ru,1,how-to-say,how-to-say-i-love-you-in-russian,"How to Say I Love You in Russian",src/content/articles/de/ru/how-to-say-i-love-you-in-russian.mdx
72,de,ru,2,phrases-list,russian-pet-names-for-your-partner,"Russian Pet Names for Your Partner",src/content/articles/de/ru/russian-pet-names-for-your-partner.mdx
73,de,ru,3,phrases-list,essential-russian-phrases-for-couples,"Essential Russian Phrases for Couples",src/content/articles/de/ru/essential-russian-phrases-for-couples.mdx
74,de,ru,4,practical-guide,meeting-your-partners-russian-family,"Meeting Your Partner's Russian Family",src/content/articles/de/ru/meeting-your-partners-russian-family.mdx
75,de,ru,5,phrases-list,russian-greetings-and-farewells,"Russian Greetings and Farewells",src/content/articles/de/ru/russian-greetings-and-farewells.mdx
76,de,ru,6,phrases-list,russian-date-night-vocabulary,"Russian Date Night Vocabulary",src/content/articles/de/ru/russian-date-night-vocabulary.mdx
77,de,ru,7,phrases-list,romantic-russian-phrases-for-every-occasion,"Romantic Russian Phrases for Every Occasion",src/content/articles/de/ru/romantic-russian-phrases-for-every-occasion.mdx
78,de,ru,8,grammar-guide,russian-pronunciation-guide-for-beginners,"Russian Pronunciation Guide for Beginners",src/content/articles/de/ru/russian-pronunciation-guide-for-beginners.mdx
79,de,ru,9,grammar-guide,russian-grammar-basics-for-beginners,"Russian Grammar Basics for Beginners",src/content/articles/de/ru/russian-grammar-basics-for-beginners.mdx
80,de,ru,10,comparison,is-russian-hard-to-learn,"Is Russian Hard to Learn?",src/content/articles/de/ru/is-russian-hard-to-learn.mdx
81,de,uk,1,how-to-say,how-to-say-i-love-you-in-ukrainian,"How to Say I Love You in Ukrainian",src/content/articles/de/uk/how-to-say-i-love-you-in-ukrainian.mdx
82,de,uk,2,phrases-list,ukrainian-pet-names-for-your-partner,"Ukrainian Pet Names for Your Partner",src/content/articles/de/uk/ukrainian-pet-names-for-your-partner.mdx
83,de,uk,3,phrases-list,essential-ukrainian-phrases-for-couples,"Essential Ukrainian Phrases for Couples",src/content/articles/de/uk/essential-ukrainian-phrases-for-couples.mdx
84,de,uk,4,practical-guide,meeting-your-partners-ukrainian-family,"Meeting Your Partner's Ukrainian Family",src/content/articles/de/uk/meeting-your-partners-ukrainian-family.mdx
85,de,uk,5,phrases-list,ukrainian-greetings-and-farewells,"Ukrainian Greetings and Farewells",src/content/articles/de/uk/ukrainian-greetings-and-farewells.mdx
86,de,uk,6,phrases-list,ukrainian-date-night-vocabulary,"Ukrainian Date Night Vocabulary",src/content/articles/de/uk/ukrainian-date-night-vocabulary.mdx
87,de,uk,7,phrases-list,romantic-ukrainian-phrases-for-every-occasion,"Romantic Ukrainian Phrases for Every Occasion",src/content/articles/de/uk/romantic-ukrainian-phrases-for-every-occasion.mdx
88,de,uk,8,grammar-guide,ukrainian-pronunciation-guide-for-beginners,"Ukrainian Pronunciation Guide for Beginners",src/content/articles/de/uk/ukrainian-pronunciation-guide-for-beginners.mdx
89,de,uk,9,grammar-guide,ukrainian-grammar-basics-for-beginners,"Ukrainian Grammar Basics for Beginners",src/content/articles/de/uk/ukrainian-grammar-basics-for-beginners.mdx
90,de,uk,10,comparison,is-ukrainian-hard-to-learn,"Is Ukrainian Hard to Learn?",src/content/articles/de/uk/is-ukrainian-hard-to-learn.mdx
91,de,tr,1,how-to-say,how-to-say-i-love-you-in-turkish,"How to Say I Love You in Turkish",src/content/articles/de/tr/how-to-say-i-love-you-in-turkish.mdx
92,de,tr,2,phrases-list,turkish-pet-names-for-your-partner,"Turkish Pet Names for Your Partner",src/content/articles/de/tr/turkish-pet-names-for-your-partner.mdx
93,de,tr,3,phrases-list,essential-turkish-phrases-for-couples,"Essential Turkish Phrases for Couples",src/content/articles/de/tr/essential-turkish-phrases-for-couples.mdx
94,de,tr,4,practical-guide,meeting-your-partners-turkish-family,"Meeting Your Partner's Turkish Family",src/content/articles/de/tr/meeting-your-partners-turkish-family.mdx
95,de,tr,5,phrases-list,turkish-greetings-and-farewells,"Turkish Greetings and Farewells",src/content/articles/de/tr/turkish-greetings-and-farewells.mdx
96,de,tr,6,phrases-list,turkish-date-night-vocabulary,"Turkish Date Night Vocabulary",src/content/articles/de/tr/turkish-date-night-vocabulary.mdx
97,de,tr,7,phrases-list,romantic-turkish-phrases-for-every-occasion,"Romantic Turkish Phrases for Every Occasion",src/content/articles/de/tr/romantic-turkish-phrases-for-every-occasion.mdx
98,de,tr,8,grammar-guide,turkish-pronunciation-guide-for-beginners,"Turkish Pronunciation Guide for Beginners",src/content/articles/de/tr/turkish-pronunciation-guide-for-beginners.mdx
99,de,tr,9,grammar-guide,turkish-grammar-basics-for-beginners,"Turkish Grammar Basics for Beginners",src/content/articles/de/tr/turkish-grammar-basics-for-beginners.mdx
100,de,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/de/tr/is-turkish-hard-to-learn.mdx
101,de,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/de/ro/how-to-say-i-love-you-in-romanian.mdx
102,de,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/de/ro/romanian-pet-names-for-your-partner.mdx
103,de,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/de/ro/essential-romanian-phrases-for-couples.mdx
104,de,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/de/ro/meeting-your-partners-romanian-family.mdx
105,de,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/de/ro/romanian-greetings-and-farewells.mdx
106,de,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/de/ro/romanian-date-night-vocabulary.mdx
107,de,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/de/ro/romantic-romanian-phrases-for-every-occasion.mdx
108,de,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/de/ro/romanian-pronunciation-guide-for-beginners.mdx
109,de,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/de/ro/romanian-grammar-basics-for-beginners.mdx
110,de,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/de/ro/is-romanian-hard-to-learn.mdx
111,de,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/de/sv/how-to-say-i-love-you-in-swedish.mdx
112,de,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/de/sv/swedish-pet-names-for-your-partner.mdx
113,de,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/de/sv/essential-swedish-phrases-for-couples.mdx
114,de,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/de/sv/meeting-your-partners-swedish-family.mdx
115,de,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/de/sv/swedish-greetings-and-farewells.mdx
116,de,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/de/sv/swedish-date-night-vocabulary.mdx
117,de,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/de/sv/romantic-swedish-phrases-for-every-occasion.mdx
118,de,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/de/sv/swedish-pronunciation-guide-for-beginners.mdx
119,de,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/de/sv/swedish-grammar-basics-for-beginners.mdx
120,de,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/de/sv/is-swedish-hard-to-learn.mdx
121,de,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/de/no/how-to-say-i-love-you-in-norwegian.mdx
122,de,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/de/no/norwegian-pet-names-for-your-partner.mdx
123,de,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/de/no/essential-norwegian-phrases-for-couples.mdx
124,de,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/de/no/meeting-your-partners-norwegian-family.mdx
125,de,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/de/no/norwegian-greetings-and-farewells.mdx
126,de,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/de/no/norwegian-date-night-vocabulary.mdx
127,de,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/de/no/romantic-norwegian-phrases-for-every-occasion.mdx
128,de,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/de/no/norwegian-pronunciation-guide-for-beginners.mdx
129,de,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/de/no/norwegian-grammar-basics-for-beginners.mdx
130,de,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/de/no/is-norwegian-hard-to-learn.mdx
131,de,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/de/da/how-to-say-i-love-you-in-danish.mdx
132,de,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/de/da/danish-pet-names-for-your-partner.mdx
133,de,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/de/da/essential-danish-phrases-for-couples.mdx
134,de,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/de/da/meeting-your-partners-danish-family.mdx
135,de,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/de/da/danish-greetings-and-farewells.mdx
136,de,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/de/da/danish-date-night-vocabulary.mdx
137,de,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/de/da/romantic-danish-phrases-for-every-occasion.mdx
138,de,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/de/da/danish-pronunciation-guide-for-beginners.mdx
139,de,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/de/da/danish-grammar-basics-for-beginners.mdx
140,de,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/de/da/is-danish-hard-to-learn.mdx
141,de,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/de/cs/how-to-say-i-love-you-in-czech.mdx
142,de,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/de/cs/czech-pet-names-for-your-partner.mdx
143,de,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/de/cs/essential-czech-phrases-for-couples.mdx
144,de,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/de/cs/meeting-your-partners-czech-family.mdx
145,de,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/de/cs/czech-greetings-and-farewells.mdx
146,de,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/de/cs/czech-date-night-vocabulary.mdx
147,de,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/de/cs/romantic-czech-phrases-for-every-occasion.mdx
148,de,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/de/cs/czech-pronunciation-guide-for-beginners.mdx
149,de,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/de/cs/czech-grammar-basics-for-beginners.mdx
150,de,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/de/cs/is-czech-hard-to-learn.mdx
151,de,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/de/el/how-to-say-i-love-you-in-greek.mdx
152,de,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/de/el/greek-pet-names-for-your-partner.mdx
153,de,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/de/el/essential-greek-phrases-for-couples.mdx
154,de,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/de/el/meeting-your-partners-greek-family.mdx
155,de,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/de/el/greek-greetings-and-farewells.mdx
156,de,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/de/el/greek-date-night-vocabulary.mdx
157,de,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/de/el/romantic-greek-phrases-for-every-occasion.mdx
158,de,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/de/el/greek-pronunciation-guide-for-beginners.mdx
159,de,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/de/el/greek-grammar-basics-for-beginners.mdx
160,de,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/de/el/is-greek-hard-to-learn.mdx
161,de,hu,1,how-to-say,how-to-say-i-love-you-in-hungarian,"How to Say I Love You in Hungarian",src/content/articles/de/hu/how-to-say-i-love-you-in-hungarian.mdx
162,de,hu,2,phrases-list,hungarian-pet-names-for-your-partner,"Hungarian Pet Names for Your Partner",src/content/articles/de/hu/hungarian-pet-names-for-your-partner.mdx
163,de,hu,3,phrases-list,essential-hungarian-phrases-for-couples,"Essential Hungarian Phrases for Couples",src/content/articles/de/hu/essential-hungarian-phrases-for-couples.mdx
164,de,hu,4,practical-guide,meeting-your-partners-hungarian-family,"Meeting Your Partner's Hungarian Family",src/content/articles/de/hu/meeting-your-partners-hungarian-family.mdx
165,de,hu,5,phrases-list,hungarian-greetings-and-farewells,"Hungarian Greetings and Farewells",src/content/articles/de/hu/hungarian-greetings-and-farewells.mdx
166,de,hu,6,phrases-list,hungarian-date-night-vocabulary,"Hungarian Date Night Vocabulary",src/content/articles/de/hu/hungarian-date-night-vocabulary.mdx
167,de,hu,7,phrases-list,romantic-hungarian-phrases-for-every-occasion,"Romantic Hungarian Phrases for Every Occasion",src/content/articles/de/hu/romantic-hungarian-phrases-for-every-occasion.mdx
168,de,hu,8,grammar-guide,hungarian-pronunciation-guide-for-beginners,"Hungarian Pronunciation Guide for Beginners",src/content/articles/de/hu/hungarian-pronunciation-guide-for-beginners.mdx
169,de,hu,9,grammar-guide,hungarian-grammar-basics-for-beginners,"Hungarian Grammar Basics for Beginners",src/content/articles/de/hu/hungarian-grammar-basics-for-beginners.mdx
170,de,hu,10,comparison,is-hungarian-hard-to-learn,"Is Hungarian Hard to Learn?",src/content/articles/de/hu/is-hungarian-hard-to-learn.mdx
