task_id,native_lang,target_lang,topic_id,template,slug,title,output_path
110,hu,tr,10,comparison,is-turkish-hard-to-learn,"Is Turkish Hard to Learn?",src/content/articles/hu/tr/is-turkish-hard-to-learn.mdx
111,hu,ro,1,how-to-say,how-to-say-i-love-you-in-romanian,"How to Say I Love You in Romanian",src/content/articles/hu/ro/how-to-say-i-love-you-in-romanian.mdx
112,hu,ro,2,phrases-list,romanian-pet-names-for-your-partner,"Romanian Pet Names for Your Partner",src/content/articles/hu/ro/romanian-pet-names-for-your-partner.mdx
113,hu,ro,3,phrases-list,essential-romanian-phrases-for-couples,"Essential Romanian Phrases for Couples",src/content/articles/hu/ro/essential-romanian-phrases-for-couples.mdx
114,hu,ro,4,practical-guide,meeting-your-partners-romanian-family,"Meeting Your Partner's Romanian Family",src/content/articles/hu/ro/meeting-your-partners-romanian-family.mdx
115,hu,ro,5,phrases-list,romanian-greetings-and-farewells,"Romanian Greetings and Farewells",src/content/articles/hu/ro/romanian-greetings-and-farewells.mdx
116,hu,ro,6,phrases-list,romanian-date-night-vocabulary,"Romanian Date Night Vocabulary",src/content/articles/hu/ro/romanian-date-night-vocabulary.mdx
117,hu,ro,7,phrases-list,romantic-romanian-phrases-for-every-occasion,"Romantic Romanian Phrases for Every Occasion",src/content/articles/hu/ro/romantic-romanian-phrases-for-every-occasion.mdx
118,hu,ro,8,grammar-guide,romanian-pronunciation-guide-for-beginners,"Romanian Pronunciation Guide for Beginners",src/content/articles/hu/ro/romanian-pronunciation-guide-for-beginners.mdx
119,hu,ro,9,grammar-guide,romanian-grammar-basics-for-beginners,"Romanian Grammar Basics for Beginners",src/content/articles/hu/ro/romanian-grammar-basics-for-beginners.mdx
120,hu,ro,10,comparison,is-romanian-hard-to-learn,"Is Romanian Hard to Learn?",src/content/articles/hu/ro/is-romanian-hard-to-learn.mdx
121,hu,sv,1,how-to-say,how-to-say-i-love-you-in-swedish,"How to Say I Love You in Swedish",src/content/articles/hu/sv/how-to-say-i-love-you-in-swedish.mdx
122,hu,sv,2,phrases-list,swedish-pet-names-for-your-partner,"Swedish Pet Names for Your Partner",src/content/articles/hu/sv/swedish-pet-names-for-your-partner.mdx
123,hu,sv,3,phrases-list,essential-swedish-phrases-for-couples,"Essential Swedish Phrases for Couples",src/content/articles/hu/sv/essential-swedish-phrases-for-couples.mdx
124,hu,sv,4,practical-guide,meeting-your-partners-swedish-family,"Meeting Your Partner's Swedish Family",src/content/articles/hu/sv/meeting-your-partners-swedish-family.mdx
125,hu,sv,5,phrases-list,swedish-greetings-and-farewells,"Swedish Greetings and Farewells",src/content/articles/hu/sv/swedish-greetings-and-farewells.mdx
126,hu,sv,6,phrases-list,swedish-date-night-vocabulary,"Swedish Date Night Vocabulary",src/content/articles/hu/sv/swedish-date-night-vocabulary.mdx
127,hu,sv,7,phrases-list,romantic-swedish-phrases-for-every-occasion,"Romantic Swedish Phrases for Every Occasion",src/content/articles/hu/sv/romantic-swedish-phrases-for-every-occasion.mdx
128,hu,sv,8,grammar-guide,swedish-pronunciation-guide-for-beginners,"Swedish Pronunciation Guide for Beginners",src/content/articles/hu/sv/swedish-pronunciation-guide-for-beginners.mdx
129,hu,sv,9,grammar-guide,swedish-grammar-basics-for-beginners,"Swedish Grammar Basics for Beginners",src/content/articles/hu/sv/swedish-grammar-basics-for-beginners.mdx
130,hu,sv,10,comparison,is-swedish-hard-to-learn,"Is Swedish Hard to Learn?",src/content/articles/hu/sv/is-swedish-hard-to-learn.mdx
131,hu,no,1,how-to-say,how-to-say-i-love-you-in-norwegian,"How to Say I Love You in Norwegian",src/content/articles/hu/no/how-to-say-i-love-you-in-norwegian.mdx
132,hu,no,2,phrases-list,norwegian-pet-names-for-your-partner,"Norwegian Pet Names for Your Partner",src/content/articles/hu/no/norwegian-pet-names-for-your-partner.mdx
133,hu,no,3,phrases-list,essential-norwegian-phrases-for-couples,"Essential Norwegian Phrases for Couples",src/content/articles/hu/no/essential-norwegian-phrases-for-couples.mdx
134,hu,no,4,practical-guide,meeting-your-partners-norwegian-family,"Meeting Your Partner's Norwegian Family",src/content/articles/hu/no/meeting-your-partners-norwegian-family.mdx
135,hu,no,5,phrases-list,norwegian-greetings-and-farewells,"Norwegian Greetings and Farewells",src/content/articles/hu/no/norwegian-greetings-and-farewells.mdx
136,hu,no,6,phrases-list,norwegian-date-night-vocabulary,"Norwegian Date Night Vocabulary",src/content/articles/hu/no/norwegian-date-night-vocabulary.mdx
137,hu,no,7,phrases-list,romantic-norwegian-phrases-for-every-occasion,"Romantic Norwegian Phrases for Every Occasion",src/content/articles/hu/no/romantic-norwegian-phrases-for-every-occasion.mdx
138,hu,no,8,grammar-guide,norwegian-pronunciation-guide-for-beginners,"Norwegian Pronunciation Guide for Beginners",src/content/articles/hu/no/norwegian-pronunciation-guide-for-beginners.mdx
139,hu,no,9,grammar-guide,norwegian-grammar-basics-for-beginners,"Norwegian Grammar Basics for Beginners",src/content/articles/hu/no/norwegian-grammar-basics-for-beginners.mdx
140,hu,no,10,comparison,is-norwegian-hard-to-learn,"Is Norwegian Hard to Learn?",src/content/articles/hu/no/is-norwegian-hard-to-learn.mdx
141,hu,da,1,how-to-say,how-to-say-i-love-you-in-danish,"How to Say I Love You in Danish",src/content/articles/hu/da/how-to-say-i-love-you-in-danish.mdx
142,hu,da,2,phrases-list,danish-pet-names-for-your-partner,"Danish Pet Names for Your Partner",src/content/articles/hu/da/danish-pet-names-for-your-partner.mdx
143,hu,da,3,phrases-list,essential-danish-phrases-for-couples,"Essential Danish Phrases for Couples",src/content/articles/hu/da/essential-danish-phrases-for-couples.mdx
144,hu,da,4,practical-guide,meeting-your-partners-danish-family,"Meeting Your Partner's Danish Family",src/content/articles/hu/da/meeting-your-partners-danish-family.mdx
145,hu,da,5,phrases-list,danish-greetings-and-farewells,"Danish Greetings and Farewells",src/content/articles/hu/da/danish-greetings-and-farewells.mdx
146,hu,da,6,phrases-list,danish-date-night-vocabulary,"Danish Date Night Vocabulary",src/content/articles/hu/da/danish-date-night-vocabulary.mdx
147,hu,da,7,phrases-list,romantic-danish-phrases-for-every-occasion,"Romantic Danish Phrases for Every Occasion",src/content/articles/hu/da/romantic-danish-phrases-for-every-occasion.mdx
148,hu,da,8,grammar-guide,danish-pronunciation-guide-for-beginners,"Danish Pronunciation Guide for Beginners",src/content/articles/hu/da/danish-pronunciation-guide-for-beginners.mdx
149,hu,da,9,grammar-guide,danish-grammar-basics-for-beginners,"Danish Grammar Basics for Beginners",src/content/articles/hu/da/danish-grammar-basics-for-beginners.mdx
150,hu,da,10,comparison,is-danish-hard-to-learn,"Is Danish Hard to Learn?",src/content/articles/hu/da/is-danish-hard-to-learn.mdx
151,hu,cs,1,how-to-say,how-to-say-i-love-you-in-czech,"How to Say I Love You in Czech",src/content/articles/hu/cs/how-to-say-i-love-you-in-czech.mdx
152,hu,cs,2,phrases-list,czech-pet-names-for-your-partner,"Czech Pet Names for Your Partner",src/content/articles/hu/cs/czech-pet-names-for-your-partner.mdx
153,hu,cs,3,phrases-list,essential-czech-phrases-for-couples,"Essential Czech Phrases for Couples",src/content/articles/hu/cs/essential-czech-phrases-for-couples.mdx
154,hu,cs,4,practical-guide,meeting-your-partners-czech-family,"Meeting Your Partner's Czech Family",src/content/articles/hu/cs/meeting-your-partners-czech-family.mdx
155,hu,cs,5,phrases-list,czech-greetings-and-farewells,"Czech Greetings and Farewells",src/content/articles/hu/cs/czech-greetings-and-farewells.mdx
156,hu,cs,6,phrases-list,czech-date-night-vocabulary,"Czech Date Night Vocabulary",src/content/articles/hu/cs/czech-date-night-vocabulary.mdx
157,hu,cs,7,phrases-list,romantic-czech-phrases-for-every-occasion,"Romantic Czech Phrases for Every Occasion",src/content/articles/hu/cs/romantic-czech-phrases-for-every-occasion.mdx
158,hu,cs,8,grammar-guide,czech-pronunciation-guide-for-beginners,"Czech Pronunciation Guide for Beginners",src/content/articles/hu/cs/czech-pronunciation-guide-for-beginners.mdx
159,hu,cs,9,grammar-guide,czech-grammar-basics-for-beginners,"Czech Grammar Basics for Beginners",src/content/articles/hu/cs/czech-grammar-basics-for-beginners.mdx
160,hu,cs,10,comparison,is-czech-hard-to-learn,"Is Czech Hard to Learn?",src/content/articles/hu/cs/is-czech-hard-to-learn.mdx
161,hu,el,1,how-to-say,how-to-say-i-love-you-in-greek,"How to Say I Love You in Greek",src/content/articles/hu/el/how-to-say-i-love-you-in-greek.mdx
162,hu,el,2,phrases-list,greek-pet-names-for-your-partner,"Greek Pet Names for Your Partner",src/content/articles/hu/el/greek-pet-names-for-your-partner.mdx
163,hu,el,3,phrases-list,essential-greek-phrases-for-couples,"Essential Greek Phrases for Couples",src/content/articles/hu/el/essential-greek-phrases-for-couples.mdx
164,hu,el,4,practical-guide,meeting-your-partners-greek-family,"Meeting Your Partner's Greek Family",src/content/articles/hu/el/meeting-your-partners-greek-family.mdx
165,hu,el,5,phrases-list,greek-greetings-and-farewells,"Greek Greetings and Farewells",src/content/articles/hu/el/greek-greetings-and-farewells.mdx
166,hu,el,6,phrases-list,greek-date-night-vocabulary,"Greek Date Night Vocabulary",src/content/articles/hu/el/greek-date-night-vocabulary.mdx
167,hu,el,7,phrases-list,romantic-greek-phrases-for-every-occasion,"Romantic Greek Phrases for Every Occasion",src/content/articles/hu/el/romantic-greek-phrases-for-every-occasion.mdx
168,hu,el,8,grammar-guide,greek-pronunciation-guide-for-beginners,"Greek Pronunciation Guide for Beginners",src/content/articles/hu/el/greek-pronunciation-guide-for-beginners.mdx
169,hu,el,9,grammar-guide,greek-grammar-basics-for-beginners,"Greek Grammar Basics for Beginners",src/content/articles/hu/el/greek-grammar-basics-for-beginners.mdx
170,hu,el,10,comparison,is-greek-hard-to-learn,"Is Greek Hard to Learn?",src/content/articles/hu/el/is-greek-hard-to-learn.mdx
